query_id,session_day,template_id,organic_count
2253,3,grid_two_col,10
2254,6,grid_two_col,10
2255,10,list_v4,10
2256,3,list_v4,10
2257,2,grid_two_col,10
2258,6,feature_stack,7
2259,6,grid_two_col,10
2260,9,list_v4,10
2261,8,feature_stack,7
2262,9,list_v4,10
2263,7,list_v4,10
2264,4,grid_two_col,10
2265,8,list_v4,10
2266,10,list_v4,10
2267,8,feature_stack,7
2268,10,list_v4,10
2269,6,grid_two_col,10
2270,6,grid_two_col,10
2271,9,list_v4,10
2272,3,feature_stack,7
2273,5,list_v4,10
2274,7,list_v4,10
2275,10,feature_stack,7
2276,2,grid_two_col,10
2277,2,grid_two_col,10
2278,4,grid_two_col,10
2279,2,grid_two_col,10
2280,8,feature_stack,7
2281,6,list_v4,10
2282,2,grid_two_col,10
2283,5,list_v4,10
2284,9,feature_stack,7
2285,4,grid_two_col,10
2286,8,list_v4,10
2287,3,list_v4,10
2288,10,list_v4,10
2289,7,list_v4,10
2290,10,grid_two_col,10
2291,7,grid_two_col,10
2292,4,list_v4,10
2293,2,feature_stack,7
2294,7,list_v4,10
2295,7,list_v4,10
2296,6,grid_two_col,10
2297,10,feature_stack,7
2298,8,grid_two_col,10
2299,4,grid_two_col,10
2300,5,list_v4,10
2301,2,list_v4,10
2302,3,list_v4,10
2303,6,feature_stack,7
2304,3,grid_two_col,10
2305,8,grid_two_col,10
2306,2,grid_two_col,10
2307,5,feature_stack,7
2308,7,feature_stack,7
2309,8,grid_two_col,10
2310,7,feature_stack,7
2311,10,grid_two_col,10
2312,10,list_v4,10
2313,1,feature_stack,7
2314,4,feature_stack,7
2315,9,feature_stack,7
2316,8,list_v4,10
2317,4,feature_stack,7
2318,1,feature_stack,7
2319,6,list_v4,10
2320,6,list_v4,10
2321,7,grid_two_col,10
2322,7,list_v4,10
2323,4,feature_stack,7
2324,1,list_v4,10
2325,9,feature_stack,7
2326,2,list_v4,10
2327,8,grid_two_col,10
2328,1,list_v4,10
2329,8,list_v4,10
2330,7,list_v4,10
2331,4,feature_stack,7
2332,4,feature_stack,7
2333,4,feature_stack,7
2334,4,feature_stack,7
2335,6,grid_two_col,10
2336,6,grid_two_col,10
2337,2,list_v4,10
2338,10,grid_two_col,10
2339,10,grid_two_col,10
2340,5,list_v4,10
2341,9,list_v4,10
2342,9,feature_stack,7
2343,1,grid_two_col,10
2344,3,list_v4,10
2345,1,grid_two_col,10
2346,2,grid_two_col,10
2347,6,list_v4,10
2348,10,list_v4,10
2349,6,feature_stack,7
2350,6,feature_stack,7
2351,9,list_v4,10
2352,7,feature_stack,7
2353,5,list_v4,10
2354,8,list_v4,10
2355,7,grid_two_col,10
2356,8,feature_stack,7
2357,5,feature_stack,7
2358,5,feature_stack,7
2359,6,list_v4,10
2360,2,list_v4,10
2361,5,feature_stack,7
2362,6,feature_stack,7
2363,1,feature_stack,7
2364,3,list_v4,10
2365,9,grid_two_col,10
2366,9,grid_two_col,10
2367,2,grid_two_col,10
2368,5,list_v4,10
2369,8,grid_two_col,10
2370,2,feature_stack,7
2371,8,list_v4,10
2372,1,list_v4,10
2373,2,list_v4,10
2374,6,list_v4,10
2375,5,grid_two_col,10
2376,3,feature_stack,7
2377,6,list_v4,10
2378,7,feature_stack,7
2379,2,list_v4,10
2380,3,list_v4,10
2381,7,feature_stack,7
2382,4,list_v4,10
2383,2,list_v4,10
2384,5,feature_stack,7
2385,9,list_v4,10
2386,7,feature_stack,7
2387,2,list_v4,10
2388,3,list_v4,10
2389,3,list_v4,10
2390,4,list_v4,10
2391,3,list_v4,10
2392,6,list_v4,10
2393,10,grid_two_col,10
2394,4,feature_stack,7
2395,8,list_v4,10
2396,7,list_v4,10
2397,2,list_v4,10
2398,2,feature_stack,7
2399,8,feature_stack,7
2400,8,list_v4,10
2401,8,list_v4,10
2402,2,list_v4,10
2403,5,feature_stack,7
2404,6,list_v4,10
2405,2,list_v4,10
2406,3,feature_stack,7
2407,10,feature_stack,7
2408,10,list_v4,10
2409,5,feature_stack,7
2410,9,list_v4,10
2411,9,list_v4,10
2412,1,list_v4,10
2413,1,list_v4,10
2414,10,list_v4,10
2415,5,list_v4,10
2416,10,grid_two_col,10
2417,9,list_v4,10
2418,6,feature_stack,7
2419,4,feature_stack,7
2420,7,grid_two_col,10
2421,9,grid_two_col,10
2422,2,list_v4,10
2423,4,feature_stack,7
2424,6,grid_two_col,10
2425,2,list_v4,10
2426,4,feature_stack,7
2427,2,feature_stack,7
2428,3,list_v4,10
2429,5,feature_stack,7
2430,7,feature_stack,7
2431,2,feature_stack,7
2432,9,grid_two_col,10
2433,8,feature_stack,7
2434,9,list_v4,10
2435,3,grid_two_col,10
2436,3,feature_stack,7
2437,5,list_v4,10
2438,6,list_v4,10
2439,3,list_v4,10
2440,2,feature_stack,7
2441,9,feature_stack,7
2442,2,feature_stack,7
2443,3,feature_stack,7
2444,4,list_v4,10
2445,4,list_v4,10
2446,3,list_v4,10
2447,8,grid_two_col,10
2448,6,list_v4,10
2449,4,feature_stack,7
2450,4,list_v4,10
2451,5,list_v4,10
2452,6,list_v4,10
2453,8,list_v4,10
2454,1,feature_stack,7
2455,8,list_v4,10
2456,5,feature_stack,7
2457,7,list_v4,10
2458,2,list_v4,10
2459,5,grid_two_col,10
2460,8,list_v4,10
2461,7,list_v4,10
2462,10,feature_stack,7
2463,5,list_v4,10
2464,10,list_v4,10
2465,5,grid_two_col,10
2466,9,list_v4,10
2467,4,feature_stack,7
2468,6,list_v4,10
2469,5,grid_two_col,10
2470,3,feature_stack,7
2471,3,grid_two_col,10
2472,8,feature_stack,7
2473,10,feature_stack,7
2474,8,list_v4,10
2475,2,grid_two_col,10
2476,8,list_v4,10
2477,6,list_v4,10
2478,9,list_v4,10
2479,4,grid_two_col,10
2480,5,grid_two_col,10
2481,9,feature_stack,7
2482,7,list_v4,10
2483,5,feature_stack,7
2484,5,feature_stack,7
2485,10,grid_two_col,10
2486,10,grid_two_col,10
2487,9,feature_stack,7
2488,8,grid_two_col,10
2489,10,grid_two_col,10
2490,2,list_v4,10
2491,5,feature_stack,7
2492,4,grid_two_col,10
2493,5,list_v4,10
2494,1,feature_stack,7
2495,5,grid_two_col,10
2496,3,list_v4,10
2497,9,list_v4,10
2498,8,list_v4,10
2499,7,feature_stack,7
2500,2,grid_two_col,10
2501,3,list_v4,10
2502,4,list_v4,10
2503,1,list_v4,10
2504,2,list_v4,10
2505,4,grid_two_col,10
2506,1,feature_stack,7
2507,10,grid_two_col,10
2508,5,list_v4,10
2509,3,list_v4,10
2510,6,list_v4,10
2511,5,feature_stack,7
2512,6,grid_two_col,10
2513,2,feature_stack,7
2514,6,list_v4,10
2515,10,list_v4,10
2516,8,list_v4,10
2517,6,grid_two_col,10
2518,7,list_v4,10
2519,7,feature_stack,7
2520,3,grid_two_col,10
2521,3,grid_two_col,10
2522,5,grid_two_col,10
2523,4,feature_stack,7
2524,10,list_v4,10
2525,6,feature_stack,7
2526,7,list_v4,10
2527,5,grid_two_col,10
2528,8,list_v4,10
2529,7,grid_two_col,10
2530,10,grid_two_col,10
2531,1,feature_stack,7
2532,3,list_v4,10
2533,9,grid_two_col,10
2534,7,grid_two_col,10
2535,6,grid_two_col,10
2536,5,grid_two_col,10
2537,10,grid_two_col,10
2538,10,grid_two_col,10
2539,6,grid_two_col,10
2540,8,grid_two_col,10
2541,1,feature_stack,7
2542,2,grid_two_col,10
2543,2,list_v4,10
2544,10,list_v4,10
2545,1,grid_two_col,10
2546,1,grid_two_col,10
2547,7,feature_stack,7
2548,4,list_v4,10
2549,10,grid_two_col,10
2550,5,list_v4,10
2551,5,feature_stack,7
2552,2,feature_stack,7
2553,9,grid_two_col,10
2554,3,feature_stack,7
2555,4,grid_two_col,10
2556,2,list_v4,10
2557,6,grid_two_col,10
2558,3,list_v4,10
2559,1,list_v4,10
2560,2,grid_two_col,10
2561,3,list_v4,10
2562,1,list_v4,10
2563,1,feature_stack,7
2564,7,list_v4,10
2565,1,list_v4,10
2566,10,list_v4,10
2567,3,list_v4,10
2568,8,list_v4,10
2569,7,feature_stack,7
2570,9,feature_stack,7
2571,2,feature_stack,7
2572,10,feature_stack,7
2573,9,list_v4,10
2574,5,list_v4,10
2575,5,grid_two_col,10
2576,5,feature_stack,7
2577,5,feature_stack,7
2578,7,list_v4,10
2579,3,grid_two_col,10
2580,9,list_v4,10
2581,7,grid_two_col,10
2582,1,list_v4,10
2583,2,feature_stack,7
2584,2,feature_stack,7
2585,7,list_v4,10
2586,9,list_v4,10
2587,9,grid_two_col,10
2588,9,feature_stack,7
2589,6,list_v4,10
2590,6,list_v4,10
2591,7,list_v4,10
2592,10,list_v4,10
2593,4,list_v4,10
2594,7,list_v4,10
2595,9,list_v4,10
2596,5,grid_two_col,10
2597,7,grid_two_col,10
2598,10,feature_stack,7
2599,4,grid_two_col,10
2600,9,list_v4,10
2601,1,list_v4,10
2602,9,list_v4,10
2603,4,grid_two_col,10
2604,3,list_v4,10
2605,7,list_v4,10
2606,6,list_v4,10
2607,2,feature_stack,7
2608,9,grid_two_col,10
2609,9,grid_two_col,10
2610,4,feature_stack,7
2611,4,list_v4,10
2612,7,list_v4,10
2613,7,list_v4,10
2614,2,list_v4,10
2615,3,list_v4,10
2616,9,list_v4,10
2617,10,grid_two_col,10
2618,5,grid_two_col,10
2619,6,grid_two_col,10
2620,6,list_v4,10
2621,5,list_v4,10
2622,1,feature_stack,7
2623,8,grid_two_col,10
2624,7,list_v4,10
2625,10,feature_stack,7
2626,2,feature_stack,7
2627,9,list_v4,10
2628,6,feature_stack,7
2629,9,feature_stack,7
2630,7,list_v4,10
2631,6,feature_stack,7
2632,7,list_v4,10
2633,8,list_v4,10
2634,2,list_v4,10
2635,9,feature_stack,7
2636,9,list_v4,10
2637,4,list_v4,10
2638,2,list_v4,10
2639,5,feature_stack,7
2640,1,feature_stack,7
2641,2,feature_stack,7
2642,1,list_v4,10
2643,10,feature_stack,7
2644,9,feature_stack,7
2645,4,grid_two_col,10
2646,7,feature_stack,7
2647,9,feature_stack,7
2648,1,list_v4,10
2649,5,list_v4,10
2650,3,grid_two_col,10
2651,2,grid_two_col,10
2652,2,grid_two_col,10
2653,2,grid_two_col,10
2654,8,list_v4,10
2655,2,list_v4,10
2656,10,feature_stack,7
2657,10,list_v4,10
2658,3,list_v4,10
2659,3,grid_two_col,10
2660,5,grid_two_col,10
2661,2,grid_two_col,10
2662,3,list_v4,10
2663,3,list_v4,10
2664,8,grid_two_col,10
2665,7,feature_stack,7
2666,6,grid_two_col,10
2667,2,grid_two_col,10
2668,8,list_v4,10
2669,7,grid_two_col,10
2670,2,grid_two_col,10
2671,6,list_v4,10
2672,10,list_v4,10
2673,9,grid_two_col,10
2674,4,list_v4,10
2675,5,list_v4,10
2676,4,grid_two_col,10
2677,10,feature_stack,7
2678,10,list_v4,10
2679,10,grid_two_col,10
2680,6,feature_stack,7
2681,3,list_v4,10
2682,9,list_v4,10
2683,8,list_v4,10
2684,2,list_v4,10
2685,9,grid_two_col,10
2686,7,grid_two_col,10
2687,2,list_v4,10
2688,1,grid_two_col,10
2689,3,feature_stack,7
2690,9,list_v4,10
2691,2,feature_stack,7
2692,10,list_v4,10
2693,1,list_v4,10
2694,10,list_v4,10
2695,9,list_v4,10
2696,5,feature_stack,7
2697,4,feature_stack,7
2698,8,feature_stack,7
2699,10,grid_two_col,10
2700,1,grid_two_col,10
2701,8,list_v4,10
2702,5,feature_stack,7
2703,9,grid_two_col,10
2704,4,grid_two_col,10
2705,7,list_v4,10
2706,6,list_v4,10
2707,7,feature_stack,7
2708,6,list_v4,10
2709,3,list_v4,10
2710,4,feature_stack,7
2711,9,grid_two_col,10
2712,3,grid_two_col,10
2713,9,list_v4,10
2714,3,feature_stack,7
2715,10,grid_two_col,10
2716,2,feature_stack,7
2717,10,feature_stack,7
2718,9,list_v4,10
2719,3,list_v4,10
2720,9,list_v4,10
2721,7,list_v4,10
2722,3,list_v4,10
2723,2,feature_stack,7
2724,7,list_v4,10
2725,5,feature_stack,7
2726,9,feature_stack,7
2727,10,feature_stack,7
2728,4,grid_two_col,10
2729,4,feature_stack,7
2730,9,list_v4,10
2731,6,feature_stack,7
2732,10,list_v4,10
2733,8,grid_two_col,10
2734,6,list_v4,10
2735,2,list_v4,10
2736,7,list_v4,10
2737,8,feature_stack,7
2738,4,grid_two_col,10
2739,3,list_v4,10
2740,4,feature_stack,7
2741,10,list_v4,10
2742,9,grid_two_col,10
2743,4,list_v4,10
2744,3,grid_two_col,10
2745,6,grid_two_col,10
2746,5,list_v4,10
2747,5,grid_two_col,10
2748,8,feature_stack,7
2749,8,list_v4,10
2750,5,list_v4,10
2751,1,grid_two_col,10
2752,10,grid_two_col,10
2753,3,grid_two_col,10
2754,3,feature_stack,7
2755,2,list_v4,10
2756,2,grid_two_col,10
2757,4,grid_two_col,10
2758,7,grid_two_col,10
2759,1,grid_two_col,10
2760,8,grid_two_col,10
2761,7,list_v4,10
2762,2,list_v4,10
2763,9,feature_stack,7
2764,6,grid_two_col,10
2765,2,list_v4,10
2766,4,list_v4,10
2767,6,feature_stack,7
2768,8,feature_stack,7
2769,1,list_v4,10
2770,7,grid_two_col,10
2771,3,list_v4,10
2772,10,feature_stack,7
2773,10,grid_two_col,10
2774,5,grid_two_col,10
2775,3,grid_two_col,10
2776,8,grid_two_col,10
2777,5,grid_two_col,10
2778,9,list_v4,10
2779,4,list_v4,10
2780,10,list_v4,10
2781,7,list_v4,10
2782,8,grid_two_col,10
2783,8,feature_stack,7
2784,8,list_v4,10
2785,1,list_v4,10
2786,5,list_v4,10
2787,4,grid_two_col,10
2788,7,list_v4,10
2789,3,list_v4,10
2790,9,list_v4,10
2791,3,list_v4,10
2792,7,feature_stack,7
2793,8,list_v4,10
2794,2,grid_two_col,10
2795,3,list_v4,10
2796,6,feature_stack,7
2797,3,feature_stack,7
2798,7,grid_two_col,10
2799,10,list_v4,10
2800,8,list_v4,10
2801,10,feature_stack,7
2802,5,feature_stack,7
2803,9,feature_stack,7
2804,5,grid_two_col,10
2805,10,feature_stack,7
2806,7,list_v4,10
2807,3,feature_stack,7
2808,3,list_v4,10
2809,9,grid_two_col,10
2810,8,feature_stack,7
2811,6,feature_stack,7
2812,9,grid_two_col,10
2813,10,list_v4,10
2814,8,grid_two_col,10
2815,3,list_v4,10
2816,8,list_v4,10
2817,6,list_v4,10
2818,8,grid_two_col,10
2819,6,list_v4,10
2820,8,grid_two_col,10
2821,5,list_v4,10
2822,9,feature_stack,7
2823,7,list_v4,10
2824,7,grid_two_col,10
2825,3,grid_two_col,10
2826,10,feature_stack,7
2827,5,grid_two_col,10
2828,5,feature_stack,7
2829,10,grid_two_col,10
2830,10,feature_stack,7
2831,2,feature_stack,7
2832,3,list_v4,10
2833,7,grid_two_col,10
2834,6,list_v4,10
2835,2,list_v4,10
2836,3,feature_stack,7
2837,1,feature_stack,7
2838,3,list_v4,10
2839,3,feature_stack,7
2840,3,feature_stack,7
2841,5,list_v4,10
2842,8,list_v4,10
2843,2,grid_two_col,10
2844,1,list_v4,10
2845,3,grid_two_col,10
2846,3,grid_two_col,10
2847,5,grid_two_col,10
2848,1,grid_two_col,10
2849,5,grid_two_col,10
2850,3,grid_two_col,10
2851,2,list_v4,10
2852,5,list_v4,10
2853,5,feature_stack,7
2854,2,list_v4,10
2855,8,list_v4,10
2856,8,feature_stack,7
2857,5,grid_two_col,10
2858,3,grid_two_col,10
2859,6,list_v4,10
2860,7,feature_stack,7
2861,4,grid_two_col,10
2862,3,list_v4,10
2863,5,list_v4,10
2864,9,feature_stack,7
2865,1,feature_stack,7
2866,3,feature_stack,7
2867,6,list_v4,10
2868,6,feature_stack,7
2869,8,grid_two_col,10
2870,8,list_v4,10
2871,6,list_v4,10
2872,3,list_v4,10
2873,1,feature_stack,7
2874,2,list_v4,10
2875,3,list_v4,10
2876,2,list_v4,10
2877,8,feature_stack,7
2878,2,list_v4,10
2879,1,feature_stack,7
2880,1,feature_stack,7
2881,6,feature_stack,7
2882,7,list_v4,10
2883,10,grid_two_col,10
2884,4,list_v4,10
2885,4,grid_two_col,10
2886,4,feature_stack,7
2887,10,list_v4,10
2888,4,feature_stack,7
2889,8,list_v4,10
2890,1,feature_stack,7
2891,8,feature_stack,7
2892,7,list_v4,10
2893,6,list_v4,10
2894,8,feature_stack,7
2895,7,feature_stack,7
2896,6,grid_two_col,10
2897,10,grid_two_col,10
2898,5,grid_two_col,10
2899,2,grid_two_col,10
2900,3,list_v4,10
2901,6,feature_stack,7
2902,6,list_v4,10
2903,7,feature_stack,7
2904,8,list_v4,10
2905,2,list_v4,10
2906,4,feature_stack,7
2907,6,feature_stack,7
2908,2,list_v4,10
2909,3,list_v4,10
2910,1,list_v4,10
2911,2,list_v4,10
2912,6,grid_two_col,10
2913,5,grid_two_col,10
2914,5,grid_two_col,10
2915,1,grid_two_col,10
2916,5,feature_stack,7
2917,8,list_v4,10
2918,6,feature_stack,7
2919,9,list_v4,10
2920,5,list_v4,10
2921,10,grid_two_col,10
2922,9,grid_two_col,10
2923,10,list_v4,10
2924,4,list_v4,10
2925,5,grid_two_col,10
2926,4,feature_stack,7
2927,2,feature_stack,7
2928,8,grid_two_col,10
2929,5,list_v4,10
2930,6,list_v4,10
2931,10,grid_two_col,10
2932,6,grid_two_col,10
2933,3,list_v4,10
2934,6,list_v4,10
2935,6,grid_two_col,10
2936,6,list_v4,10
2937,4,list_v4,10
2938,9,list_v4,10
2939,7,feature_stack,7
2940,3,grid_two_col,10
2941,10,list_v4,10
2942,2,list_v4,10
2943,2,feature_stack,7
2944,8,list_v4,10
2945,2,grid_two_col,10
2946,3,list_v4,10
2947,10,list_v4,10
2948,7,grid_two_col,10
2949,4,list_v4,10
2950,7,grid_two_col,10
2951,7,list_v4,10
2952,2,grid_two_col,10
2953,10,list_v4,10
2954,6,list_v4,10
2955,10,grid_two_col,10
2956,5,feature_stack,7
2957,3,grid_two_col,10
2958,9,list_v4,10
2959,8,grid_two_col,10
2960,10,list_v4,10
2961,8,list_v4,10
2962,4,list_v4,10
2963,2,list_v4,10
2964,1,feature_stack,7
2965,4,grid_two_col,10
2966,8,grid_two_col,10
2967,9,list_v4,10
2968,6,feature_stack,7
2969,4,feature_stack,7
2970,2,list_v4,10
2971,6,list_v4,10
2972,5,list_v4,10
2973,9,feature_stack,7
2974,5,list_v4,10
2975,4,feature_stack,7
2976,9,grid_two_col,10
2977,8,feature_stack,7
2978,9,list_v4,10
2979,8,feature_stack,7
2980,8,list_v4,10
2981,5,feature_stack,7
2982,4,list_v4,10
2983,1,list_v4,10
2984,10,list_v4,10
2985,1,list_v4,10
2986,3,grid_two_col,10
2987,9,grid_two_col,10
2988,1,grid_two_col,10
2989,3,feature_stack,7
2990,5,grid_two_col,10
2991,4,list_v4,10
2992,6,list_v4,10
2993,3,grid_two_col,10
2994,9,feature_stack,7
2995,8,feature_stack,7
2996,4,grid_two_col,10
2997,5,list_v4,10
2998,10,feature_stack,7
2999,7,feature_stack,7
3000,2,list_v4,10
3001,3,feature_stack,7
3002,7,feature_stack,7
3003,5,feature_stack,7
3004,9,list_v4,10
3005,3,list_v4,10
3006,3,feature_stack,7
3007,6,grid_two_col,10
3008,7,list_v4,10
3009,2,list_v4,10
3010,6,list_v4,10
3011,6,list_v4,10
3012,4,feature_stack,7
3013,2,list_v4,10
3014,10,grid_two_col,10
3015,5,grid_two_col,10
3016,1,grid_two_col,10
3017,1,grid_two_col,10
3018,3,feature_stack,7
3019,6,list_v4,10
3020,1,feature_stack,7
3021,10,list_v4,10
3022,10,grid_two_col,10
3023,3,list_v4,10
3024,4,grid_two_col,10
3025,10,feature_stack,7
3026,1,list_v4,10
3027,4,grid_two_col,10
3028,6,grid_two_col,10
3029,10,feature_stack,7
3030,10,feature_stack,7
3031,2,grid_two_col,10
3032,9,list_v4,10
3033,10,feature_stack,7
3034,4,grid_two_col,10
3035,9,feature_stack,7
3036,8,list_v4,10
3037,9,grid_two_col,10
3038,10,list_v4,10
3039,4,list_v4,10
3040,9,grid_two_col,10
3041,2,grid_two_col,10
3042,3,grid_two_col,10
3043,6,list_v4,10
3044,6,list_v4,10
3045,6,grid_two_col,10
3046,5,list_v4,10
3047,8,list_v4,10
3048,9,list_v4,10
3049,6,list_v4,10
3050,5,grid_two_col,10
3051,2,grid_two_col,10
3052,1,list_v4,10
3053,6,grid_two_col,10
3054,10,grid_two_col,10
3055,10,list_v4,10
3056,5,list_v4,10
3057,5,feature_stack,7
3058,5,list_v4,10
3059,5,list_v4,10
3060,7,grid_two_col,10
3061,9,list_v4,10
3062,9,list_v4,10
3063,3,list_v4,10
3064,9,grid_two_col,10
3065,9,list_v4,10
3066,2,feature_stack,7
3067,8,grid_two_col,10
3068,8,feature_stack,7
3069,8,grid_two_col,10
3070,5,list_v4,10
3071,7,grid_two_col,10
3072,10,list_v4,10
3073,8,grid_two_col,10
3074,10,feature_stack,7
3075,9,list_v4,10
3076,1,list_v4,10
3077,7,list_v4,10
3078,2,list_v4,10
3079,4,list_v4,10
3080,9,feature_stack,7
3081,3,grid_two_col,10
3082,4,grid_two_col,10
3083,6,grid_two_col,10
3084,3,list_v4,10
3085,3,list_v4,10
3086,2,feature_stack,7
3087,7,grid_two_col,10
3088,7,grid_two_col,10
3089,7,list_v4,10
3090,6,list_v4,10
3091,5,feature_stack,7
3092,6,feature_stack,7
3093,4,grid_two_col,10
3094,8,list_v4,10
3095,6,list_v4,10
3096,10,feature_stack,7
3097,5,list_v4,10
3098,6,grid_two_col,10
3099,5,feature_stack,7
3100,10,grid_two_col,10
3101,6,grid_two_col,10
3102,8,list_v4,10
3103,5,grid_two_col,10
3104,10,list_v4,10
3105,7,grid_two_col,10
3106,2,grid_two_col,10
3107,1,feature_stack,7
3108,10,grid_two_col,10
3109,6,list_v4,10
3110,10,list_v4,10
3111,1,grid_two_col,10
3112,5,grid_two_col,10
3113,2,grid_two_col,10
3114,1,list_v4,10
3115,5,feature_stack,7
3116,4,feature_stack,7
3117,9,grid_two_col,10
3118,5,feature_stack,7
3119,7,feature_stack,7
3120,1,list_v4,10
3121,5,feature_stack,7
3122,5,list_v4,10
3123,1,grid_two_col,10
3124,5,list_v4,10
3125,9,feature_stack,7
3126,7,list_v4,10
3127,9,grid_two_col,10
3128,7,feature_stack,7
3129,2,grid_two_col,10
3130,4,feature_stack,7
3131,9,list_v4,10
3132,9,feature_stack,7
3133,8,feature_stack,7
3134,7,feature_stack,7
3135,1,grid_two_col,10
3136,5,list_v4,10
3137,7,list_v4,10
3138,1,grid_two_col,10
3139,5,list_v4,10
3140,9,feature_stack,7
3141,5,feature_stack,7
3142,1,list_v4,10
3143,5,feature_stack,7
3144,7,grid_two_col,10
3145,7,grid_two_col,10
3146,5,list_v4,10
3147,2,grid_two_col,10
3148,9,feature_stack,7
3149,8,feature_stack,7
3150,9,feature_stack,7
3151,8,list_v4,10
3152,10,list_v4,10
3153,6,feature_stack,7
3154,9,list_v4,10
3155,5,list_v4,10
3156,4,feature_stack,7
3157,10,list_v4,10
3158,1,list_v4,10
3159,6,feature_stack,7
3160,3,list_v4,10
3161,9,grid_two_col,10
3162,5,list_v4,10
3163,5,list_v4,10
3164,5,grid_two_col,10
3165,7,list_v4,10
3166,6,list_v4,10
3167,1,list_v4,10
3168,1,list_v4,10
3169,1,feature_stack,7
3170,8,grid_two_col,10
3171,1,list_v4,10
3172,6,grid_two_col,10
3173,9,list_v4,10
3174,6,list_v4,10
3175,3,feature_stack,7
3176,7,feature_stack,7
3177,3,grid_two_col,10
3178,6,feature_stack,7
3179,4,list_v4,10
3180,7,list_v4,10
3181,5,grid_two_col,10
3182,5,list_v4,10
3183,7,grid_two_col,10
3184,10,list_v4,10
3185,1,feature_stack,7
3186,5,list_v4,10
3187,9,list_v4,10
3188,9,list_v4,10
3189,6,list_v4,10
3190,8,grid_two_col,10
3191,5,list_v4,10
3192,4,feature_stack,7
3193,3,feature_stack,7
3194,6,list_v4,10
3195,1,list_v4,10
3196,6,list_v4,10
3197,5,grid_two_col,10
3198,7,feature_stack,7
3199,5,list_v4,10
3200,4,feature_stack,7
3201,9,grid_two_col,10
3202,5,grid_two_col,10
3203,1,list_v4,10
3204,4,grid_two_col,10
3205,10,list_v4,10
3206,6,list_v4,10
3207,6,list_v4,10
3208,2,grid_two_col,10
3209,10,list_v4,10
3210,4,grid_two_col,10
3211,6,feature_stack,7
3212,8,feature_stack,7
3213,2,list_v4,10
3214,10,grid_two_col,10
3215,1,feature_stack,7
3216,8,list_v4,10
3217,9,list_v4,10
3218,5,feature_stack,7
3219,8,list_v4,10
3220,3,grid_two_col,10
3221,2,feature_stack,7
3222,3,grid_two_col,10
3223,9,list_v4,10
3224,6,list_v4,10
3225,2,list_v4,10
3226,10,feature_stack,7
3227,7,feature_stack,7
3228,9,grid_two_col,10
3229,10,list_v4,10
3230,8,list_v4,10
3231,2,feature_stack,7
3232,2,list_v4,10
3233,7,list_v4,10
3234,10,feature_stack,7
3235,5,feature_stack,7
3236,2,feature_stack,7
3237,4,grid_two_col,10
3238,10,feature_stack,7
3239,1,grid_two_col,10
3240,1,grid_two_col,10
3241,3,list_v4,10
3242,8,feature_stack,7
3243,5,list_v4,10
3244,2,grid_two_col,10
3245,7,feature_stack,7
3246,3,list_v4,10
3247,9,feature_stack,7
3248,6,list_v4,10
3249,7,list_v4,10
3250,8,grid_two_col,10
3251,3,grid_two_col,10
3252,7,feature_stack,7
3253,1,grid_two_col,10
3254,1,feature_stack,7
3255,2,grid_two_col,10
3256,8,list_v4,10
3257,5,grid_two_col,10
3258,10,grid_two_col,10
3259,9,feature_stack,7
3260,10,list_v4,10
3261,3,grid_two_col,10
3262,3,grid_two_col,10
3263,7,list_v4,10
3264,1,grid_two_col,10
3265,9,grid_two_col,10
3266,1,grid_two_col,10
3267,2,feature_stack,7
3268,4,list_v4,10
3269,8,list_v4,10
3270,4,feature_stack,7
3271,5,list_v4,10
3272,6,list_v4,10
3273,9,list_v4,10
3274,9,grid_two_col,10
3275,2,feature_stack,7
3276,5,list_v4,10
3277,1,feature_stack,7
3278,2,list_v4,10
3279,5,list_v4,10
3280,6,feature_stack,7
3281,9,list_v4,10
3282,3,feature_stack,7
3283,1,list_v4,10
3284,3,list_v4,10
3285,3,list_v4,10
3286,9,feature_stack,7
3287,2,feature_stack,7
3288,7,list_v4,10
3289,3,grid_two_col,10
3290,3,list_v4,10
3291,8,feature_stack,7
3292,2,grid_two_col,10
3293,2,feature_stack,7
3294,8,list_v4,10
3295,9,list_v4,10
3296,3,feature_stack,7
3297,10,grid_two_col,10
3298,4,list_v4,10
3299,6,feature_stack,7
3300,6,grid_two_col,10
3301,9,feature_stack,7
3302,5,grid_two_col,10
3303,5,grid_two_col,10
3304,10,list_v4,10
3305,2,feature_stack,7
3306,3,grid_two_col,10
3307,10,feature_stack,7
3308,5,grid_two_col,10
3309,10,list_v4,10
3310,10,feature_stack,7
3311,5,grid_two_col,10
3312,10,list_v4,10
3313,8,list_v4,10
3314,2,grid_two_col,10
3315,1,grid_two_col,10
3316,6,list_v4,10
3317,7,list_v4,10
3318,10,grid_two_col,10
3319,5,feature_stack,7
3320,9,feature_stack,7
3321,3,feature_stack,7
3322,2,grid_two_col,10
3323,8,list_v4,10
3324,8,list_v4,10
3325,3,feature_stack,7
3326,7,grid_two_col,10
3327,5,feature_stack,7
3328,2,grid_two_col,10
3329,10,list_v4,10
3330,6,grid_two_col,10
3331,8,feature_stack,7
3332,5,grid_two_col,10
3333,9,grid_two_col,10
3334,10,list_v4,10
3335,6,grid_two_col,10
3336,9,list_v4,10
3337,7,grid_two_col,10
3338,6,feature_stack,7
3339,9,feature_stack,7
