post_id,published_year,published_month,published_weekday,published_hour,logged_content_route,behavior_propensity,target_policy_weight,priority_stratum,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
FB04413,2017,11,1,3,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0
FB04431,2017,11,4,7,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0
FB04440,2017,11,3,1,live_video,0.330926,1.269166,policy_shift,113,525,124,92,18,3,0,0,0
FB04457,2017,11,0,7,live_video,0.330926,1.269166,policy_shift,4,0,0,3,1,0,0,0,0
FB04460,2017,11,0,6,live_video,0.330926,1.269166,policy_shift,275,401,351,221,49,4,1,0,0
FB04461,2017,11,0,5,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0
FB04469,2017,11,6,20,product_photo,0.607618,0.550000,regular,10,1,0,10,0,0,0,0,0
FB04470,2017,11,6,9,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0
FB04479,2018,6,0,9,product_photo,0.607618,0.550000,regular,799,112,22,788,4,7,0,0,0
FB04499,2018,5,3,9,live_video,0.330926,1.269166,policy_shift,1245,1325,352,1026,207,2,6,2,2
FB04500,2018,5,3,7,live_video,0.330926,1.269166,policy_shift,1280,923,529,1154,119,1,4,0,2
FB04505,2018,5,0,6,live_video,0.330926,1.269166,policy_shift,1380,1330,506,1156,206,4,6,3,5
FB04527,2018,5,3,8,live_video,0.330926,1.269166,policy_shift,1678,1499,685,1227,165,278,8,0,0
FB04533,2018,5,1,8,live_video,0.330926,1.269166,policy_shift,1307,1250,747,1001,293,3,5,3,2
FB04545,2018,5,2,8,text_status,0.052110,3.000000,low_support,863,121,22,854,4,5,0,0,0
FB04548,2018,5,1,5,product_photo,0.607618,0.550000,regular,816,33,25,807,3,5,0,0,1
FB04551,2018,5,5,9,live_video,0.330926,1.269166,policy_shift,813,542,165,721,83,2,5,0,2
FB04552,2018,5,5,8,live_video,0.330926,1.269166,policy_shift,1134,1076,295,952,163,5,13,1,0
FB04553,2018,5,5,8,live_video,0.330926,1.269166,policy_shift,310,3,27,307,3,0,0,0,0
FB04555,2018,5,5,6,text_status,0.052110,3.000000,low_support,518,16,0,513,1,4,0,0,0
FB04557,2018,5,2,8,live_video,0.330926,1.269166,policy_shift,239,3,20,238,1,0,0,0,0
FB04559,2018,4,0,8,live_video,0.330926,1.269166,policy_shift,1203,647,241,1042,145,7,8,0,1
FB04560,2018,4,0,7,live_video,0.330926,1.269166,policy_shift,1841,1389,526,1513,299,13,12,0,4
FB04561,2018,4,6,21,text_status,0.052110,3.000000,low_support,386,19,1,383,2,1,0,0,0
FB04563,2018,4,6,7,live_video,0.330926,1.269166,policy_shift,2173,2925,818,1739,403,7,17,1,6
FB04565,2018,4,5,9,live_video,0.330926,1.269166,policy_shift,1517,1132,318,1348,145,12,7,1,4
FB04566,2018,4,5,7,live_video,0.330926,1.269166,policy_shift,2237,2571,815,1591,376,252,15,1,2
FB04584,2018,4,5,8,live_video,0.330926,1.269166,policy_shift,1050,1403,508,816,221,5,5,2,1
FB04590,2018,4,4,7,text_status,0.052110,3.000000,low_support,147,6,2,147,0,0,0,0,0
FB04597,2018,4,2,23,product_photo,0.607618,0.550000,regular,952,19,24,947,3,2,0,0,0
FB04601,2018,4,6,7,live_video,0.330926,1.269166,policy_shift,1732,1950,747,1120,409,177,22,1,3
FB04603,2018,4,4,8,live_video,0.330926,1.269166,policy_shift,171,1,16,170,1,0,0,0,0
FB04605,2018,4,4,7,live_video,0.330926,1.269166,policy_shift,1712,1726,560,1224,364,108,11,2,3
FB04606,2018,4,3,7,live_video,0.330926,1.269166,policy_shift,1809,1384,549,1521,267,10,8,1,2
FB04617,2018,3,1,8,live_video,0.330926,1.269166,policy_shift,101,1,8,100,1,0,0,0,0
FB04624,2018,3,0,7,live_video,0.330926,1.269166,policy_shift,253,0,51,250,3,0,0,0,0
FB04640,2018,3,3,7,live_video,0.330926,1.269166,policy_shift,113,2,13,113,0,0,0,0,0
FB04645,2018,3,1,1,product_photo,0.607618,0.550000,regular,2101,116,13,2058,14,29,0,0,0
FB04646,2018,3,5,7,live_video,0.330926,1.269166,policy_shift,1909,1566,607,1645,239,10,13,1,1
FB04652,2018,3,4,7,text_status,0.052110,3.000000,low_support,305,19,0,300,3,2,0,0,0
FB04664,2018,3,6,22,product_photo,0.607618,0.550000,regular,188,1,2,186,2,0,0,0,0
FB04679,2018,2,2,20,product_photo,0.607618,0.550000,regular,2149,193,12,2092,18,38,1,0,0
FB04683,2018,1,5,6,text_status,0.052110,3.000000,low_support,596,23,7,588,6,2,0,0,0
FB04685,2018,1,0,10,text_status,0.052110,3.000000,low_support,1296,240,6,1274,13,9,0,0,0
FB04687,2017,12,3,0,text_status,0.052110,3.000000,low_support,931,60,6,914,7,10,0,0,0
FB04690,2017,10,1,20,product_photo,0.607618,0.550000,regular,423,73,1,417,3,2,0,0,1
FB04693,2017,9,6,4,text_status,0.052110,3.000000,low_support,79,20,0,79,0,0,0,0,0
FB04699,2017,9,5,5,product_photo,0.607618,0.550000,regular,317,35,7,317,0,0,0,0,0
FB04703,2017,9,2,2,product_photo,0.607618,0.550000,regular,517,105,2,502,8,7,0,0,0
FB04714,2017,9,6,22,text_status,0.052110,3.000000,low_support,87,28,0,86,0,0,0,1,0
FB04716,2017,9,6,20,link_teaser,0.009346,3.000000,low_support,120,26,0,120,0,0,0,0,0
FB04731,2018,6,2,1,product_photo,0.607618,0.550000,regular,2,0,0,2,0,0,0,0,0
FB04746,2018,6,1,2,product_photo,0.607618,0.550000,regular,38,1,0,38,0,0,0,0,0
FB04760,2018,6,0,22,live_video,0.330926,1.269166,policy_shift,16,0,4,16,0,0,0,0,0
FB04765,2018,6,0,7,product_photo,0.607618,0.550000,regular,14,0,0,14,0,0,0,0,0
FB04766,2018,6,0,7,live_video,0.330926,1.269166,policy_shift,64,0,13,64,0,0,0,0,0
FB04769,2018,6,0,3,live_video,0.330926,1.269166,policy_shift,19,0,0,19,0,0,0,0,0
FB04775,2018,6,0,1,product_photo,0.607618,0.550000,regular,23,2,0,23,0,0,0,0,0
FB04777,2018,6,0,1,live_video,0.330926,1.269166,policy_shift,259,695,263,151,106,0,2,0,0
FB04784,2018,6,6,7,product_photo,0.607618,0.550000,regular,35,0,0,35,0,0,0,0,0
FB04792,2018,6,6,1,product_photo,0.607618,0.550000,regular,32,0,1,32,0,0,0,0,0
FB04800,2018,6,5,7,product_photo,0.607618,0.550000,regular,46,0,0,46,0,0,0,0,0
FB04803,2018,6,5,7,live_video,0.330926,1.269166,policy_shift,55,0,13,55,0,0,0,0,0
FB04812,2018,6,5,1,live_video,0.330926,1.269166,policy_shift,63,0,15,63,0,0,0,0,0
FB04825,2018,6,4,7,live_video,0.330926,1.269166,policy_shift,196,637,223,111,81,1,2,1,0
FB04856,2018,6,2,22,product_photo,0.607618,0.550000,regular,29,0,0,29,0,0,0,0,0
FB04864,2018,6,2,2,product_photo,0.607618,0.550000,regular,23,1,0,23,0,0,0,0,0
FB04865,2018,6,2,1,product_photo,0.607618,0.550000,regular,19,0,0,19,0,0,0,0,0
FB04868,2018,6,2,1,live_video,0.330926,1.269166,policy_shift,26,0,5,26,0,0,0,0,0
FB04874,2018,6,1,21,live_video,0.330926,1.269166,policy_shift,46,0,13,46,0,0,0,0,0
FB04884,2018,6,1,1,live_video,0.330926,1.269166,policy_shift,38,0,9,38,0,0,0,0,0
FB04901,2018,6,0,1,product_photo,0.607618,0.550000,regular,26,0,1,26,0,0,0,0,0
FB04913,2018,6,6,7,live_video,0.330926,1.269166,policy_shift,219,627,230,134,76,3,6,0,0
FB04916,2018,6,6,2,product_photo,0.607618,0.550000,regular,19,1,0,19,0,0,0,0,0
FB04920,2018,6,6,1,product_photo,0.607618,0.550000,regular,22,0,1,21,1,0,0,0,0
FB04929,2018,6,5,8,product_photo,0.607618,0.550000,regular,31,0,0,31,0,0,0,0,0
FB04932,2018,6,5,7,product_photo,0.607618,0.550000,regular,34,0,0,33,0,1,0,0,0
FB04944,2018,6,4,7,product_photo,0.607618,0.550000,regular,14,0,1,14,0,0,0,0,0
FB04945,2018,6,4,7,product_photo,0.607618,0.550000,regular,23,0,1,23,0,0,0,0,0
FB04964,2018,5,3,7,live_video,0.330926,1.269166,policy_shift,63,0,6,63,0,0,0,0,0
FB04969,2018,5,3,2,product_photo,0.607618,0.550000,regular,20,0,0,20,0,0,0,0,0
FB04984,2018,5,2,1,product_photo,0.607618,0.550000,regular,27,0,1,27,0,0,0,0,0
FB04988,2018,5,1,22,product_photo,0.607618,0.550000,regular,10,0,0,10,0,0,0,0,0
FB04995,2018,5,1,7,product_photo,0.607618,0.550000,regular,35,0,1,35,0,0,0,0,0
FB05001,2018,5,1,1,live_video,0.330926,1.269166,policy_shift,52,2,7,52,0,0,0,0,0
FB05015,2018,5,0,1,live_video,0.330926,1.269166,policy_shift,54,0,7,54,0,0,0,0,0
FB05021,2018,5,6,7,live_video,0.330926,1.269166,policy_shift,63,0,9,63,0,0,0,0,0
FB05040,2018,5,5,8,product_photo,0.607618,0.550000,regular,9,0,1,9,0,0,0,0,0
FB05048,2018,5,5,2,product_photo,0.607618,0.550000,regular,25,0,1,25,0,0,0,0,0
FB05055,2018,5,4,22,product_photo,0.607618,0.550000,regular,17,0,0,16,1,0,0,0,0
FB05056,2018,5,4,22,product_photo,0.607618,0.550000,regular,9,0,0,9,0,0,0,0,0
FB05058,2018,5,4,8,product_photo,0.607618,0.550000,regular,30,0,1,30,0,0,0,0,0
FB05070,2018,5,4,2,product_photo,0.607618,0.550000,regular,23,0,0,23,0,0,0,0,0
FB05080,2018,5,3,23,product_photo,0.607618,0.550000,regular,15,0,0,15,0,0,0,0,0
FB05088,2018,5,3,7,product_photo,0.607618,0.550000,regular,22,0,1,22,0,0,0,0,0
FB05092,2018,5,3,3,live_video,0.330926,1.269166,policy_shift,30,1,1,30,0,0,0,0,0
FB05093,2018,5,3,2,product_photo,0.607618,0.550000,regular,21,1,0,21,0,0,0,0,0
FB05103,2018,5,2,7,text_status,0.052110,3.000000,low_support,15,0,0,15,0,0,0,0,0
FB05113,2018,5,2,1,product_photo,0.607618,0.550000,regular,26,0,1,26,0,0,0,0,0
FB05119,2018,5,1,0,live_video,0.330926,1.269166,policy_shift,67,120,87,50,15,1,1,0,0
FB05132,2018,5,5,7,live_video,0.330926,1.269166,policy_shift,46,76,96,35,10,1,0,0,0
FB05148,2018,5,1,1,live_video,0.330926,1.269166,policy_shift,183,543,233,116,67,0,0,0,0
FB05150,2018,5,0,1,live_video,0.330926,1.269166,policy_shift,165,495,267,113,49,1,2,0,0
FB05156,2018,5,4,8,product_photo,0.607618,0.550000,regular,11,0,0,10,1,0,0,0,0
FB05158,2018,5,4,1,live_video,0.330926,1.269166,policy_shift,167,442,174,91,71,1,4,0,0
FB05162,2018,5,3,7,live_video,0.330926,1.269166,policy_shift,176,472,182,112,59,2,2,1,0
FB05167,2018,5,2,6,live_video,0.330926,1.269166,policy_shift,148,348,169,90,53,3,1,1,0
FB05175,2018,5,6,22,live_video,0.330926,1.269166,policy_shift,25,0,8,25,0,0,0,0,0
FB05179,2018,5,5,7,live_video,0.330926,1.269166,policy_shift,47,0,9,46,0,1,0,0,0
FB05194,2018,5,2,1,live_video,0.330926,1.269166,policy_shift,138,321,149,85,51,2,0,0,0
FB05207,2018,4,4,7,product_photo,0.607618,0.550000,regular,40,2,0,39,1,0,0,0,0
FB05208,2018,4,4,7,product_photo,0.607618,0.550000,regular,40,0,2,40,0,0,0,0,0
FB05218,2018,4,1,1,live_video,0.330926,1.269166,policy_shift,145,328,174,113,29,0,1,1,1
FB05221,2018,4,0,7,live_video,0.330926,1.269166,policy_shift,125,254,145,90,33,2,0,0,0
FB05222,2018,4,0,1,live_video,0.330926,1.269166,policy_shift,209,275,129,173,35,1,0,0,0
FB05223,2018,4,6,8,product_photo,0.607618,0.550000,regular,17,0,0,17,0,0,0,0,0
FB05239,2018,4,1,7,live_video,0.330926,1.269166,policy_shift,239,404,190,197,40,0,1,0,1
FB05244,2018,4,3,1,live_video,0.330926,1.269166,policy_shift,146,304,169,111,31,2,2,0,0
FB05263,2018,4,5,7,live_video,0.330926,1.269166,policy_shift,162,386,296,106,52,1,1,0,2
FB05301,2018,3,0,1,live_video,0.330926,1.269166,policy_shift,16,0,0,15,1,0,0,0,0
FB05303,2018,3,6,23,product_photo,0.607618,0.550000,regular,18,0,0,17,1,0,0,0,0
FB05311,2018,3,5,1,live_video,0.330926,1.269166,policy_shift,153,339,187,107,42,1,2,0,1
FB05320,2018,3,2,22,live_video,0.330926,1.269166,policy_shift,12,1,3,12,0,0,0,0,0
FB05330,2018,3,0,1,live_video,0.330926,1.269166,policy_shift,226,556,268,146,79,0,1,0,0
FB05340,2018,3,3,7,product_photo,0.607618,0.550000,regular,22,1,0,22,0,0,0,0,0
FB05341,2018,3,3,7,product_photo,0.607618,0.550000,regular,19,0,0,19,0,0,0,0,0
FB05343,2018,3,3,1,live_video,0.330926,1.269166,policy_shift,150,379,166,99,48,0,3,0,0
FB05346,2018,3,2,6,live_video,0.330926,1.269166,policy_shift,218,354,155,177,38,2,1,0,0
FB05347,2018,3,2,1,live_video,0.330926,1.269166,policy_shift,163,347,185,122,39,0,1,1,0
FB05354,2018,3,0,7,live_video,0.330926,1.269166,policy_shift,189,329,144,111,77,0,1,0,0
FB05355,2018,3,0,1,live_video,0.330926,1.269166,policy_shift,237,507,225,155,80,0,0,1,1
FB05366,2018,3,3,2,product_photo,0.607618,0.550000,regular,24,0,0,24,0,0,0,0,0
FB05374,2018,3,1,7,live_video,0.330926,1.269166,policy_shift,207,1122,180,126,79,1,0,0,1
FB05381,2018,3,6,1,live_video,0.330926,1.269166,policy_shift,193,544,234,115,76,1,1,0,0
FB05383,2018,3,5,7,live_video,0.330926,1.269166,policy_shift,132,722,161,84,44,1,2,0,1
FB05385,2018,3,5,1,live_video,0.330926,1.269166,policy_shift,163,767,176,98,64,0,1,0,0
FB05393,2018,2,1,7,live_video,0.330926,1.269166,policy_shift,61,83,64,55,6,0,0,0,0
FB05396,2018,2,0,8,product_photo,0.607618,0.550000,regular,18,0,1,18,0,0,0,0,0
FB05401,2018,2,6,7,live_video,0.330926,1.269166,policy_shift,30,1,0,30,0,0,0,0,0
FB05408,2018,2,5,1,live_video,0.330926,1.269166,policy_shift,200,417,139,109,87,1,2,1,0
FB05410,2018,2,4,7,live_video,0.330926,1.269166,policy_shift,188,498,182,108,77,2,0,0,1
FB05412,2018,2,3,22,product_photo,0.607618,0.550000,regular,36,5,5,35,1,0,0,0,0
FB05415,2018,2,3,7,live_video,0.330926,1.269166,policy_shift,178,1320,169,89,83,4,2,0,0
FB05416,2018,2,3,1,live_video,0.330926,1.269166,policy_shift,198,473,112,109,87,1,0,1,0
FB05433,2018,2,4,1,live_video,0.330926,1.269166,policy_shift,30,0,6,29,1,0,0,0,0
FB05436,2018,2,3,2,product_photo,0.607618,0.550000,regular,38,0,0,38,0,0,0,0,0
FB05441,2018,2,0,22,product_photo,0.607618,0.550000,regular,22,0,0,21,1,0,0,0,0
FB05457,2018,2,3,22,product_photo,0.607618,0.550000,regular,30,0,1,29,1,0,0,0,0
FB05458,2018,2,3,8,product_photo,0.607618,0.550000,regular,63,3,0,61,1,1,0,0,0
FB05467,2018,2,1,1,live_video,0.330926,1.269166,policy_shift,99,325,73,84,15,0,0,0,0
FB05478,2018,2,5,2,product_photo,0.607618,0.550000,regular,10,0,0,10,0,0,0,0,0
FB05481,2018,2,4,8,product_photo,0.607618,0.550000,regular,33,1,0,32,1,0,0,0,0
FB05482,2018,2,4,6,live_video,0.330926,1.269166,policy_shift,228,1030,192,149,62,0,6,10,1
FB05487,2018,1,2,7,live_video,0.330926,1.269166,policy_shift,180,994,224,112,60,1,6,1,0
FB05491,2018,1,1,22,live_video,0.330926,1.269166,policy_shift,110,328,126,78,29,0,2,0,1
FB05518,2018,1,3,1,live_video,0.330926,1.269166,policy_shift,362,745,199,190,168,3,1,0,0
FB05523,2018,1,2,1,live_video,0.330926,1.269166,policy_shift,267,1221,259,176,90,0,1,0,0
FB05528,2018,1,1,1,live_video,0.330926,1.269166,policy_shift,237,1430,243,163,68,2,3,0,1
FB05539,2018,1,4,7,live_video,0.330926,1.269166,policy_shift,285,778,171,170,110,3,2,0,0
FB05551,2018,1,1,1,product_photo,0.607618,0.550000,regular,33,2,1,33,0,0,0,0,0
FB05558,2018,1,0,1,product_photo,0.607618,0.550000,regular,41,2,0,40,0,1,0,0,0
FB05560,2018,1,6,23,product_photo,0.607618,0.550000,regular,32,2,0,31,0,1,0,0,0
FB05561,2018,1,6,22,product_photo,0.607618,0.550000,regular,17,0,0,16,1,0,0,0,0
FB05566,2018,1,5,1,live_video,0.330926,1.269166,policy_shift,212,551,187,114,95,0,3,0,0
FB05572,2018,1,3,1,live_video,0.330926,1.269166,policy_shift,277,1270,311,175,98,0,4,0,0
FB05586,2018,1,0,1,live_video,0.330926,1.269166,policy_shift,81,0,1,80,1,0,0,0,0
FB05593,2018,1,5,7,live_video,0.330926,1.269166,policy_shift,354,1119,277,164,187,1,2,0,0
FB05603,2018,1,3,7,live_video,0.330926,1.269166,policy_shift,253,1410,261,165,79,3,2,3,1
FB05607,2018,1,2,8,product_photo,0.607618,0.550000,regular,21,0,0,19,1,1,0,0,0
FB05625,2017,12,4,7,live_video,0.330926,1.269166,policy_shift,291,1169,257,161,123,2,4,0,1
FB05631,2017,12,4,1,live_video,0.330926,1.269166,policy_shift,204,1059,235,134,66,0,2,2,0
FB05654,2017,12,1,23,product_photo,0.607618,0.550000,regular,16,1,0,16,0,0,0,0,0
FB05655,2017,12,1,23,product_photo,0.607618,0.550000,regular,6,0,0,6,0,0,0,0,0
FB05666,2017,12,1,2,product_photo,0.607618,0.550000,regular,7,0,0,6,1,0,0,0,0
FB05670,2017,12,1,1,live_video,0.330926,1.269166,policy_shift,22,0,0,22,0,0,0,0,0
FB05674,2017,12,0,22,product_photo,0.607618,0.550000,regular,20,0,0,19,1,0,0,0,0
FB05678,2017,12,0,7,product_photo,0.607618,0.550000,regular,11,0,0,11,0,0,0,0,0
FB05683,2017,12,0,1,live_video,0.330926,1.269166,policy_shift,55,0,5,53,2,0,0,0,0
FB05688,2017,12,6,10,product_photo,0.607618,0.550000,regular,241,2,0,234,4,3,0,0,0
FB05693,2017,12,6,2,product_photo,0.607618,0.550000,regular,29,3,0,29,0,0,0,0,0
FB05695,2017,12,6,1,live_video,0.330926,1.269166,policy_shift,187,415,264,114,70,1,2,0,0
FB05724,2017,12,3,2,product_photo,0.607618,0.550000,regular,12,0,0,12,0,0,0,0,0
FB05731,2017,12,2,7,live_video,0.330926,1.269166,policy_shift,265,664,191,160,101,1,1,1,1
FB05742,2017,12,1,2,product_photo,0.607618,0.550000,regular,15,0,0,15,0,0,0,0,0
FB05768,2017,12,6,2,product_photo,0.607618,0.550000,regular,42,0,0,40,0,2,0,0,0
FB05795,2017,12,4,1,live_video,0.330926,1.269166,policy_shift,244,1356,332,176,67,1,0,0,0
FB05799,2017,12,3,8,live_video,0.330926,1.269166,policy_shift,256,2979,434,195,50,2,9,0,0
FB05813,2017,12,2,1,product_photo,0.607618,0.550000,regular,11,0,0,11,0,0,0,0,0
FB05822,2017,12,1,2,product_photo,0.607618,0.550000,regular,36,3,0,35,1,0,0,0,0
FB05823,2017,12,1,2,product_photo,0.607618,0.550000,regular,12,0,0,11,1,0,0,0,0
FB05831,2017,12,0,8,product_photo,0.607618,0.550000,regular,13,1,0,12,1,0,0,0,0
FB05846,2017,12,6,2,live_video,0.330926,1.269166,policy_shift,40,0,0,40,0,0,0,0,0
FB05855,2017,12,5,8,product_photo,0.607618,0.550000,regular,50,3,0,50,0,0,0,0,0
FB05857,2017,12,5,7,live_video,0.330926,1.269166,policy_shift,219,1172,274,114,104,1,0,0,0
FB05886,2017,12,3,2,product_photo,0.607618,0.550000,regular,28,0,0,28,0,0,0,0,0
FB05889,2017,12,2,8,product_photo,0.607618,0.550000,regular,34,0,0,34,0,0,0,0,0
FB05906,2017,12,1,1,product_photo,0.607618,0.550000,regular,7,0,0,7,0,0,0,0,0
FB05924,2017,12,6,2,live_video,0.330926,1.269166,policy_shift,11,0,0,10,1,0,0,0,0
FB05947,2017,12,4,2,product_photo,0.607618,0.550000,regular,18,0,1,18,0,0,0,0,0
FB05956,2017,11,3,7,live_video,0.330926,1.269166,policy_shift,306,1259,319,183,119,0,2,1,1
FB05962,2017,11,2,8,product_photo,0.607618,0.550000,regular,20,0,1,19,1,0,0,0,0
FB05981,2017,11,1,2,product_photo,0.607618,0.550000,regular,17,0,0,17,0,0,0,0,0
FB05984,2017,11,1,1,product_photo,0.607618,0.550000,regular,36,3,1,36,0,0,0,0,0
FB05993,2017,11,0,1,product_photo,0.607618,0.550000,regular,34,1,1,34,0,0,0,0,0
FB05996,2017,11,0,1,live_video,0.330926,1.269166,policy_shift,412,1680,553,255,153,2,2,0,0
FB06012,2017,11,5,7,live_video,0.330926,1.269166,policy_shift,407,1374,757,283,117,3,4,0,0
FB06015,2017,11,5,2,live_video,0.330926,1.269166,policy_shift,26,0,0,25,1,0,0,0,0
FB06019,2017,11,5,1,live_video,0.330926,1.269166,policy_shift,267,859,426,197,67,0,2,1,0
FB06020,2017,11,4,8,product_photo,0.607618,0.550000,regular,23,1,0,23,0,0,0,0,0
FB06029,2017,11,4,2,live_video,0.330926,1.269166,policy_shift,212,1006,496,178,32,1,0,0,1
FB06036,2017,11,3,7,live_video,0.330926,1.269166,policy_shift,224,545,231,108,111,2,2,0,1
FB06039,2017,11,3,6,live_video,0.330926,1.269166,policy_shift,23,1,0,23,0,0,0,0,0
FB06048,2017,11,2,7,live_video,0.330926,1.269166,policy_shift,29,0,0,29,0,0,0,0,0
FB06051,2017,11,2,6,live_video,0.330926,1.269166,policy_shift,159,175,233,122,36,0,1,0,0
FB06089,2017,11,6,1,live_video,0.330926,1.269166,policy_shift,271,1516,505,172,93,2,1,3,0
FB06091,2017,11,6,1,live_video,0.330926,1.269166,policy_shift,222,1711,463,163,56,1,2,0,0
FB06094,2017,11,5,8,live_video,0.330926,1.269166,policy_shift,176,171,146,82,89,3,2,0,0
FB06117,2017,11,4,1,live_video,0.330926,1.269166,policy_shift,232,1045,253,149,81,0,1,0,1
FB06126,2017,11,3,1,live_video,0.330926,1.269166,policy_shift,197,505,110,126,63,2,4,1,1
FB06159,2017,11,0,2,product_photo,0.607618,0.550000,regular,12,0,0,11,1,0,0,0,0
FB06163,2017,11,6,3,product_photo,0.607618,0.550000,regular,31,2,0,31,0,0,0,0,0
FB06166,2017,11,6,2,live_video,0.330926,1.269166,policy_shift,115,179,64,89,25,1,0,0,0
FB06169,2017,11,5,8,live_video,0.330926,1.269166,policy_shift,165,296,100,89,74,0,2,0,0
FB06176,2018,6,4,0,text_status,0.052110,3.000000,low_support,111,2,1,110,1,0,0,0,0
FB06177,2018,5,2,6,product_photo,0.607618,0.550000,regular,357,18,9,352,3,1,1,0,0
FB06180,2018,5,6,1,product_photo,0.607618,0.550000,regular,532,32,4,480,47,5,0,0,0
FB06203,2018,4,4,16,product_photo,0.607618,0.550000,regular,508,12,3,499,8,0,1,0,0
FB06209,2018,4,6,4,product_photo,0.607618,0.550000,regular,87,5,2,79,3,5,0,0,0
FB06212,2018,3,0,1,product_photo,0.607618,0.550000,regular,86,5,3,80,2,4,0,0,0
FB06215,2018,3,4,15,product_photo,0.607618,0.550000,regular,547,71,7,535,6,6,0,0,0
FB06218,2018,3,2,1,product_photo,0.607618,0.550000,regular,114,6,1,108,3,3,0,0,0
FB06223,2018,6,5,22,product_photo,0.607618,0.550000,regular,255,7,4,249,6,0,0,0,0
FB06228,2018,5,2,6,product_photo,0.607618,0.550000,regular,357,18,9,352,3,1,1,0,0
FB06232,2018,5,5,8,text_status,0.052110,3.000000,low_support,231,16,2,216,3,0,0,12,0
FB06255,2018,4,3,10,product_photo,0.607618,0.550000,regular,2506,287,28,2483,9,12,2,0,0
FB06274,2018,6,6,9,live_video,0.330926,1.269166,policy_shift,151,2365,306,118,29,0,3,1,0
FB06284,2018,6,3,4,live_video,0.330926,1.269166,policy_shift,34,4,0,32,0,2,0,0,0
FB06289,2018,6,5,7,live_video,0.330926,1.269166,policy_shift,196,2904,618,139,46,1,5,4,1
FB06291,2018,5,2,12,link_teaser,0.009346,3.000000,low_support,8,0,1,8,0,0,0,0,0
FB06298,2018,5,0,5,live_video,0.330926,1.269166,policy_shift,1228,6,1,1225,0,0,3,0,0
FB06301,2018,5,5,5,live_video,0.330926,1.269166,policy_shift,261,3456,565,127,106,3,22,2,1
FB06302,2018,5,4,5,live_video,0.330926,1.269166,policy_shift,36,5,0,34,2,0,0,0,0
FB06304,2018,5,3,8,live_video,0.330926,1.269166,policy_shift,192,1446,389,106,54,1,29,2,0
FB06309,2018,5,1,8,live_video,0.330926,1.269166,policy_shift,416,5352,580,204,194,3,13,1,1
FB06313,2018,5,5,7,live_video,0.330926,1.269166,policy_shift,216,4068,512,157,54,2,3,0,0
FB06315,2018,5,5,5,product_photo,0.607618,0.550000,regular,51,7,0,48,0,1,0,0,2
FB06316,2018,5,4,2,product_photo,0.607618,0.550000,regular,54,0,0,45,0,5,0,0,4
FB06329,2018,5,3,10,live_video,0.330926,1.269166,policy_shift,218,3000,353,152,58,4,4,0,0
FB06354,2018,4,2,5,text_status,0.052110,3.000000,low_support,98,5,0,87,2,5,4,0,0
FB06362,2018,4,6,1,product_photo,0.607618,0.550000,regular,61,2,0,57,3,1,0,0,0
FB06371,2018,4,0,3,live_video,0.330926,1.269166,policy_shift,110,566,238,103,5,0,1,0,1
FB06384,2018,4,0,22,product_photo,0.607618,0.550000,regular,63,23,1,63,0,0,0,0,0
FB06387,2018,4,6,8,live_video,0.330926,1.269166,policy_shift,154,1138,408,128,25,1,0,0,0
FB06392,2018,4,4,21,product_photo,0.607618,0.550000,regular,26,0,0,26,0,0,0,0,0
FB06393,2018,4,4,2,live_video,0.330926,1.269166,policy_shift,96,1084,266,80,13,2,0,1,0
FB06404,2018,4,6,5,product_photo,0.607618,0.550000,regular,84,54,0,84,0,0,0,0,0
FB06418,2018,3,3,3,live_video,0.330926,1.269166,policy_shift,467,2948,496,295,161,2,4,4,1
FB06420,2018,3,2,0,product_photo,0.607618,0.550000,regular,136,126,0,136,0,0,0,0,0
FB06423,2018,3,0,7,live_video,0.330926,1.269166,policy_shift,23,1,1,22,0,1,0,0,0
FB06425,2018,3,4,22,text_status,0.052110,3.000000,low_support,31,3,0,31,0,0,0,0,0
FB06436,2018,3,6,4,product_photo,0.607618,0.550000,regular,107,65,0,104,2,0,0,1,0
FB06437,2018,3,2,23,text_status,0.052110,3.000000,low_support,67,29,0,67,0,0,0,0,0
FB06444,2018,3,6,13,link_teaser,0.009346,3.000000,low_support,8,0,0,8,0,0,0,0,0
FB06448,2018,2,2,10,product_photo,0.607618,0.550000,regular,128,11,0,101,1,1,25,0,0
FB06461,2018,2,3,1,product_photo,0.607618,0.550000,regular,110,66,3,107,2,1,0,0,0
FB06468,2018,2,0,13,product_photo,0.607618,0.550000,regular,77,0,0,71,1,1,4,0,0
FB06477,2018,2,6,12,text_status,0.052110,3.000000,low_support,19,0,0,18,0,0,0,1,0
FB06478,2018,2,6,12,text_status,0.052110,3.000000,low_support,87,18,12,87,0,0,0,0,0
FB06490,2018,1,2,7,product_photo,0.607618,0.550000,regular,59,0,0,59,0,0,0,0,0
FB06496,2018,1,6,11,live_video,0.330926,1.269166,policy_shift,5,24,1,5,0,0,0,0,0
