post_id,published_year,published_month,published_weekday,published_hour,logged_content_route,behavior_propensity,target_policy_weight,priority_stratum,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,response_route
FB03928,2018,3,1,9,product_photo,0.607618,0.550000,regular,195,15,0,188,4,3,0,0,0,emotion_nurture
FB03929,2018,3,1,9,product_photo,0.607618,0.550000,regular,287,43,3,281,4,2,0,0,0,conversation_service
FB03930,2018,3,1,9,product_photo,0.607618,0.550000,regular,357,59,3,341,6,10,0,0,0,emotion_nurture
FB03931,2018,3,6,0,product_photo,0.607618,0.550000,regular,182,27,1,176,4,2,0,0,0,emotion_nurture
FB03932,2018,3,5,8,product_photo,0.607618,0.550000,regular,307,51,4,301,5,1,0,0,0,conversation_service
FB03933,2018,3,3,3,product_photo,0.607618,0.550000,regular,403,89,4,391,8,4,0,0,0,conversation_service
FB03935,2018,3,1,7,product_photo,0.607618,0.550000,regular,300,46,1,285,0,8,7,0,0,emotion_nurture
FB03937,2018,2,0,6,product_photo,0.607618,0.550000,regular,223,19,1,211,7,1,0,4,0,emotion_nurture
FB03938,2018,2,0,6,product_photo,0.607618,0.550000,regular,181,15,0,179,2,0,0,0,0,conversation_service
FB03940,2018,2,4,23,product_photo,0.607618,0.550000,regular,378,48,3,367,4,6,0,1,0,emotion_nurture
FB03941,2018,2,3,4,product_photo,0.607618,0.550000,regular,397,87,10,383,5,9,0,0,0,emotion_nurture
FB03942,2018,2,6,3,product_photo,0.607618,0.550000,regular,397,76,4,382,9,6,0,0,0,emotion_nurture
FB03943,2018,2,2,10,product_photo,0.607618,0.550000,regular,940,49,1,862,40,38,0,0,0,emotion_nurture
FB03945,2018,2,2,3,product_photo,0.607618,0.550000,regular,78,5,1,78,0,0,0,0,0,conversation_service
FB03946,2018,2,1,6,product_photo,0.607618,0.550000,regular,128,5,4,123,1,4,0,0,0,emotion_nurture
FB03948,2018,1,1,23,product_photo,0.607618,0.550000,regular,128,12,1,123,1,4,0,0,0,emotion_nurture
FB03950,2018,1,0,11,product_photo,0.607618,0.550000,regular,96,5,2,92,0,3,0,1,0,emotion_nurture
FB03952,2018,1,1,5,product_photo,0.607618,0.550000,regular,121,11,1,114,7,0,0,0,0,emotion_nurture
FB03953,2018,1,0,12,product_photo,0.607618,0.550000,regular,94,9,1,90,0,3,0,1,0,emotion_nurture
FB03954,2018,1,5,6,product_photo,0.607618,0.550000,regular,164,15,5,158,0,6,0,0,0,emotion_nurture
FB03955,2018,1,0,8,product_photo,0.607618,0.550000,regular,342,34,1,326,12,4,0,0,0,emotion_nurture
FB03956,2017,12,4,9,product_photo,0.607618,0.550000,regular,163,13,0,159,4,0,0,0,0,emotion_nurture
FB03957,2017,12,3,13,product_photo,0.607618,0.550000,regular,73,11,0,71,1,1,0,0,0,conversation_service
FB03958,2017,12,3,8,product_photo,0.607618,0.550000,regular,247,17,1,241,3,1,2,0,0,emotion_nurture
FB03959,2017,12,3,7,product_photo,0.607618,0.550000,regular,53,3,0,50,3,0,0,0,0,emotion_nurture
FB03961,2017,12,0,12,product_photo,0.607618,0.550000,regular,155,31,1,144,4,7,0,0,0,emotion_nurture
FB03962,2017,12,4,9,product_photo,0.607618,0.550000,regular,431,27,0,414,10,6,1,0,0,emotion_nurture
FB03964,2017,12,3,12,product_photo,0.607618,0.550000,regular,187,18,0,183,4,0,0,0,0,emotion_nurture
FB03966,2017,12,1,1,product_photo,0.607618,0.550000,regular,99,16,0,97,2,0,0,0,0,conversation_service
FB03967,2017,12,4,4,text_status,0.052110,3.000000,low_support,161,18,0,158,3,0,0,0,0,conversation_service
FB03969,2017,12,2,9,product_photo,0.607618,0.550000,regular,316,65,16,306,4,6,0,0,0,share_amplify
FB03970,2017,12,1,5,product_photo,0.607618,0.550000,regular,91,5,0,87,2,2,0,0,0,emotion_nurture
FB03972,2017,12,5,11,text_status,0.052110,3.000000,low_support,70,12,0,66,0,2,1,1,0,emotion_nurture
FB03973,2018,6,1,21,live_video,0.330926,1.269166,policy_shift,154,821,75,120,32,0,2,0,0,conversation_service
FB03978,2018,6,1,1,live_video,0.330926,1.269166,policy_shift,123,524,56,100,21,0,1,1,0,conversation_service
FB03979,2018,6,0,21,live_video,0.330926,1.269166,policy_shift,157,591,61,123,29,1,3,1,0,conversation_service
FB03981,2018,6,0,7,live_video,0.330926,1.269166,policy_shift,27,0,4,27,0,0,0,0,0,share_amplify
FB03982,2018,6,0,7,live_video,0.330926,1.269166,policy_shift,190,723,85,127,55,1,5,0,2,emotion_nurture
FB03983,2018,6,0,2,live_video,0.330926,1.269166,policy_shift,19,0,0,19,0,0,0,0,0,routine_watch
FB03984,2018,6,0,1,live_video,0.330926,1.269166,policy_shift,22,2,1,22,0,0,0,0,0,routine_watch
FB03985,2018,6,0,1,live_video,0.330926,1.269166,policy_shift,164,1120,67,120,40,0,2,2,0,conversation_service
FB03986,2018,6,6,21,live_video,0.330926,1.269166,policy_shift,186,817,68,154,27,2,3,0,0,conversation_service
FB03987,2018,6,6,7,live_video,0.330926,1.269166,policy_shift,41,0,0,41,0,0,0,0,0,share_amplify
FB03988,2018,6,6,7,live_video,0.330926,1.269166,policy_shift,249,1734,247,198,47,1,3,0,0,share_amplify
FB03989,2018,6,6,3,live_video,0.330926,1.269166,policy_shift,83,272,14,73,10,0,0,0,0,conversation_service
FB03993,2018,6,5,8,live_video,0.330926,1.269166,policy_shift,123,574,49,103,18,0,2,0,0,conversation_service
FB03996,2018,6,4,22,product_photo,0.607618,0.550000,regular,325,10,1,319,4,1,1,0,0,emotion_nurture
FB04000,2018,6,4,3,live_video,0.330926,1.269166,policy_shift,75,450,25,63,12,0,0,0,0,conversation_service
FB04001,2018,6,4,1,live_video,0.330926,1.269166,policy_shift,134,360,65,107,27,0,0,0,0,share_amplify
FB04007,2018,6,3,1,live_video,0.330926,1.269166,policy_shift,132,332,56,101,31,0,0,0,0,conversation_service
FB04011,2018,6,2,7,live_video,0.330926,1.269166,policy_shift,203,775,62,161,37,2,3,0,0,conversation_service
FB04012,2018,6,2,3,live_video,0.330926,1.269166,policy_shift,53,134,10,44,9,0,0,0,0,conversation_service
FB04013,2018,6,2,1,live_video,0.330926,1.269166,policy_shift,26,3,3,25,1,0,0,0,0,share_amplify
FB04015,2018,6,1,21,live_video,0.330926,1.269166,policy_shift,31,4,0,31,0,0,0,0,0,conversation_service
FB04016,2018,6,1,21,live_video,0.330926,1.269166,policy_shift,133,758,52,108,24,0,1,0,0,conversation_service
FB04017,2018,6,1,7,live_video,0.330926,1.269166,policy_shift,124,416,41,104,20,0,0,0,0,conversation_service
FB04018,2018,6,1,7,product_photo,0.607618,0.550000,regular,34,1,0,34,0,0,0,0,0,share_amplify
FB04019,2018,6,1,1,live_video,0.330926,1.269166,policy_shift,28,1,2,28,0,0,0,0,0,share_amplify
FB04022,2018,5,3,4,product_photo,0.607618,0.550000,regular,500,9,15,497,1,2,0,0,0,share_amplify
FB04024,2018,5,0,1,product_photo,0.607618,0.550000,regular,35,0,15,35,0,0,0,0,0,share_amplify
FB04025,2018,5,5,7,product_photo,0.607618,0.550000,regular,5,0,15,5,0,0,0,0,0,routine_watch
FB04026,2018,5,4,7,product_photo,0.607618,0.550000,regular,5,0,15,5,0,0,0,0,0,routine_watch
FB04027,2018,5,3,8,product_photo,0.607618,0.550000,regular,2,0,15,2,0,0,0,0,0,routine_watch
FB04028,2018,5,2,7,product_photo,0.607618,0.550000,regular,25,1,1,25,0,0,0,0,0,routine_watch
FB04034,2018,6,1,2,live_video,0.330926,1.269166,policy_shift,1,0,3,1,0,0,0,0,0,routine_watch
FB04040,2018,5,3,22,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04044,2018,5,1,2,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04048,2018,5,6,1,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04051,2018,5,2,22,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04053,2018,5,1,2,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04055,2018,5,0,4,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04056,2018,5,6,23,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04061,2018,5,3,7,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04062,2018,5,3,1,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04065,2018,5,2,22,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04067,2018,5,1,23,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04071,2018,5,0,7,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04072,2018,5,6,22,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04075,2018,5,4,8,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04078,2018,5,1,22,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04079,2018,5,1,2,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04081,2018,5,6,2,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04082,2018,5,5,21,live_video,0.330926,1.269166,policy_shift,4,0,1,4,0,0,0,0,0,routine_watch
FB04085,2018,5,2,7,live_video,0.330926,1.269166,policy_shift,1,0,1,1,0,0,0,0,0,routine_watch
FB04086,2018,4,5,1,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04091,2018,4,0,22,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04094,2018,4,4,2,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04095,2018,4,0,3,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04096,2018,4,6,7,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04097,2018,4,5,7,live_video,0.330926,1.269166,policy_shift,2,0,0,1,1,0,0,0,0,routine_watch
FB04100,2018,4,2,2,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04102,2018,4,1,7,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04103,2018,4,0,4,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04107,2018,3,3,13,live_video,0.330926,1.269166,policy_shift,6,0,12,6,0,0,0,0,0,routine_watch
FB04109,2018,3,3,7,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04110,2018,3,2,20,live_video,0.330926,1.269166,policy_shift,12,0,8,12,0,0,0,0,0,routine_watch
FB04112,2018,3,1,5,live_video,0.330926,1.269166,policy_shift,10,0,0,10,0,0,0,0,0,routine_watch
FB04116,2018,3,4,8,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04117,2018,3,4,4,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04120,2018,3,3,0,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04121,2018,3,2,8,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04122,2018,3,1,6,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04126,2018,3,5,5,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04129,2018,3,1,7,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04136,2018,3,3,4,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04146,2018,3,6,5,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04148,2018,3,5,2,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04151,2018,3,3,22,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04152,2018,3,3,3,live_video,0.330926,1.269166,policy_shift,2,0,1,2,0,0,0,0,0,routine_watch
FB04153,2018,3,3,1,live_video,0.330926,1.269166,policy_shift,64,91,322,54,7,1,2,0,0,share_amplify
FB04157,2018,2,2,7,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04158,2018,2,1,7,live_video,0.330926,1.269166,policy_shift,3,0,1,3,0,0,0,0,0,routine_watch
FB04160,2018,2,5,5,live_video,0.330926,1.269166,policy_shift,7,0,0,7,0,0,0,0,0,routine_watch
FB04163,2018,2,3,7,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04169,2018,2,3,7,live_video,0.330926,1.269166,policy_shift,5,0,1,5,0,0,0,0,0,routine_watch
FB04172,2018,2,5,6,live_video,0.330926,1.269166,policy_shift,4,0,1,4,0,0,0,0,0,routine_watch
FB04174,2018,1,1,8,live_video,0.330926,1.269166,policy_shift,7,0,0,7,0,0,0,0,0,routine_watch
FB04175,2018,1,0,4,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04177,2018,1,4,5,live_video,0.330926,1.269166,policy_shift,1,0,1,1,0,0,0,0,0,routine_watch
FB04179,2018,1,3,3,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04182,2018,1,2,5,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04184,2018,1,1,7,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04186,2018,1,1,5,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04187,2018,1,0,9,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04188,2018,1,5,9,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04190,2018,1,5,4,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04194,2018,1,6,2,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04198,2018,1,2,8,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04203,2018,1,0,7,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04204,2018,1,6,8,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04206,2018,1,6,8,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04215,2017,12,5,20,product_photo,0.607618,0.550000,regular,1,0,0,0,1,0,0,0,0,routine_watch
FB04222,2017,12,2,7,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04224,2017,12,1,8,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04226,2017,12,0,23,live_video,0.330926,1.269166,policy_shift,8,0,0,8,0,0,0,0,0,routine_watch
FB04232,2017,12,6,7,live_video,0.330926,1.269166,policy_shift,5,0,0,4,1,0,0,0,0,routine_watch
FB04234,2017,12,6,4,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04238,2017,12,1,8,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04239,2017,12,1,7,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04244,2017,12,6,8,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04248,2017,12,5,8,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04250,2017,12,4,9,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04256,2017,12,3,6,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04257,2017,12,1,8,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04261,2017,12,0,7,live_video,0.330926,1.269166,policy_shift,91,91,277,78,13,0,0,0,0,share_amplify
FB04264,2017,12,6,7,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04265,2017,12,6,4,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04266,2017,12,6,3,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04268,2017,12,6,1,live_video,0.330926,1.269166,policy_shift,7,0,0,7,0,0,0,0,0,routine_watch
FB04269,2017,12,5,9,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04275,2017,12,4,7,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04279,2017,12,2,7,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04281,2017,12,2,5,live_video,0.330926,1.269166,policy_shift,28,39,16,27,1,0,0,0,0,share_amplify
FB04282,2017,12,1,4,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04285,2017,12,1,2,live_video,0.330926,1.269166,policy_shift,105,136,67,89,15,0,1,0,0,share_amplify
FB04286,2017,12,1,1,live_video,0.330926,1.269166,policy_shift,8,0,0,8,0,0,0,0,0,routine_watch
FB04287,2017,12,1,1,live_video,0.330926,1.269166,policy_shift,182,235,73,161,20,0,1,0,0,share_amplify
FB04288,2017,12,0,8,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04292,2017,12,6,8,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04293,2017,12,6,8,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04296,2017,12,6,7,live_video,0.330926,1.269166,policy_shift,116,200,239,94,18,2,2,0,0,share_amplify
FB04297,2017,12,6,5,live_video,0.330926,1.269166,policy_shift,7,0,0,7,0,0,0,0,0,routine_watch
FB04298,2017,12,6,4,live_video,0.330926,1.269166,policy_shift,10,0,0,10,0,0,0,0,0,routine_watch
FB04302,2017,12,6,2,live_video,0.330926,1.269166,policy_shift,133,157,278,117,16,0,0,0,0,share_amplify
FB04303,2017,12,5,8,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04305,2017,12,5,7,live_video,0.330926,1.269166,policy_shift,128,164,79,109,18,1,0,0,0,share_amplify
FB04308,2017,12,5,4,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04313,2017,12,5,3,live_video,0.330926,1.269166,policy_shift,71,123,277,58,10,0,2,0,1,share_amplify
FB04314,2017,12,4,23,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04318,2017,12,4,8,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04323,2017,12,4,7,live_video,0.330926,1.269166,policy_shift,95,129,56,82,12,0,0,1,0,share_amplify
FB04324,2017,12,4,7,live_video,0.330926,1.269166,policy_shift,1,1,0,1,0,0,0,0,0,routine_watch
FB04327,2017,12,4,7,live_video,0.330926,1.269166,policy_shift,83,96,330,73,9,1,0,0,0,share_amplify
FB04329,2017,12,4,5,live_video,0.330926,1.269166,policy_shift,103,116,356,87,13,2,1,0,0,share_amplify
FB04331,2017,11,3,6,live_video,0.330926,1.269166,policy_shift,237,338,310,186,43,1,5,0,2,share_amplify
FB04337,2017,11,2,8,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04338,2017,11,2,7,live_video,0.330926,1.269166,policy_shift,2,1,0,2,0,0,0,0,0,routine_watch
FB04339,2017,11,2,7,live_video,0.330926,1.269166,policy_shift,136,265,128,103,28,2,2,1,0,share_amplify
FB04343,2017,11,1,6,live_video,0.330926,1.269166,policy_shift,3,1,0,3,0,0,0,0,0,routine_watch
FB04344,2017,11,1,5,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04347,2017,11,0,1,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04348,2017,11,6,8,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04352,2017,11,6,4,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04354,2017,11,5,8,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04359,2017,11,4,7,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04360,2017,11,4,6,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04361,2017,11,4,5,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04363,2017,11,4,4,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04368,2017,11,3,6,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04369,2017,11,3,4,live_video,0.330926,1.269166,policy_shift,8,0,0,8,0,0,0,0,0,routine_watch
FB04371,2017,11,1,4,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04373,2017,11,1,2,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04374,2017,11,1,1,live_video,0.330926,1.269166,policy_shift,4,0,0,3,1,0,0,0,0,routine_watch
FB04376,2017,11,0,8,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04377,2017,11,0,7,live_video,0.330926,1.269166,policy_shift,3,0,0,3,0,0,0,0,0,routine_watch
FB04380,2017,11,0,2,live_video,0.330926,1.269166,policy_shift,7,0,0,7,0,0,0,0,0,routine_watch
FB04381,2017,11,6,7,live_video,0.330926,1.269166,policy_shift,7,0,0,7,0,0,0,0,0,routine_watch
FB04382,2017,11,6,6,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04383,2017,11,6,3,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04387,2017,11,6,0,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04391,2017,11,5,7,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04392,2017,11,5,6,live_video,0.330926,1.269166,policy_shift,4,1,0,4,0,0,0,0,0,routine_watch
FB04394,2017,11,4,9,live_video,0.330926,1.269166,policy_shift,10,0,0,10,0,0,0,0,0,routine_watch
FB04402,2017,11,3,5,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04404,2017,11,2,9,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04408,2017,11,2,7,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04410,2017,11,1,5,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB04412,2017,11,1,4,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04414,2017,11,1,3,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04415,2017,11,1,2,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04422,2017,11,6,3,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04428,2017,11,5,6,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04430,2017,11,4,8,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04433,2017,11,4,4,live_video,0.330926,1.269166,policy_shift,8,0,0,8,0,0,0,0,0,routine_watch
FB04434,2017,11,4,4,live_video,0.330926,1.269166,policy_shift,90,168,56,75,13,2,0,0,0,share_amplify
FB04438,2017,11,3,2,live_video,0.330926,1.269166,policy_shift,1,0,0,1,0,0,0,0,0,routine_watch
FB04445,2017,11,2,9,live_video,0.330926,1.269166,policy_shift,2,0,0,2,0,0,0,0,0,routine_watch
FB04448,2017,11,2,6,live_video,0.330926,1.269166,policy_shift,5,0,0,5,0,0,0,0,0,routine_watch
FB04451,2017,11,1,7,live_video,0.330926,1.269166,policy_shift,3,1,0,3,0,0,0,0,0,routine_watch
FB04452,2017,11,1,7,live_video,0.330926,1.269166,policy_shift,171,437,129,135,28,1,5,0,2,share_amplify
FB04453,2017,11,1,5,live_video,0.330926,1.269166,policy_shift,95,131,65,81,13,0,1,0,0,share_amplify
FB04454,2017,11,1,1,live_video,0.330926,1.269166,policy_shift,100,204,94,78,18,0,4,0,0,share_amplify
FB04462,2017,11,0,5,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04465,2017,11,0,3,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04466,2017,11,0,3,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04472,2017,11,6,8,live_video,0.330926,1.269166,policy_shift,60,442,85,52,8,0,0,0,0,share_amplify
FB04475,2017,11,6,6,live_video,0.330926,1.269166,policy_shift,231,331,197,180,46,1,2,1,1,share_amplify
FB04477,2017,11,6,6,live_video,0.330926,1.269166,policy_shift,0,0,0,0,0,0,0,0,0,routine_watch
FB04478,2017,11,6,6,live_video,0.330926,1.269166,policy_shift,138,119,81,116,19,2,0,0,1,share_amplify
FB04480,2018,6,0,8,text_status,0.052110,3.000000,low_support,1304,525,5,1265,8,31,0,0,0,conversation_service
FB04482,2018,6,6,8,live_video,0.330926,1.269166,policy_shift,993,1131,351,894,90,4,3,2,0,share_amplify
FB04483,2018,6,6,6,live_video,0.330926,1.269166,policy_shift,1179,902,532,975,152,46,3,2,1,emotion_nurture
FB04484,2018,6,5,8,live_video,0.330926,1.269166,policy_shift,1143,1242,588,909,220,5,5,1,3,emotion_nurture
FB04485,2018,6,5,6,live_video,0.330926,1.269166,policy_shift,337,0,41,335,2,0,0,0,0,share_amplify
FB04486,2018,6,5,6,live_video,0.330926,1.269166,policy_shift,795,799,564,658,129,2,2,1,3,share_amplify
FB04488,2018,6,4,6,live_video,0.330926,1.269166,policy_shift,1120,909,601,960,150,4,3,0,3,share_amplify
FB04489,2018,6,3,8,live_video,0.330926,1.269166,policy_shift,1172,1561,1100,1028,132,4,8,0,0,share_amplify
FB04491,2018,6,2,8,live_video,0.330926,1.269166,policy_shift,1490,2117,503,1344,129,5,8,1,3,share_amplify
FB04492,2018,6,2,6,live_video,0.330926,1.269166,policy_shift,1405,1156,607,1041,237,114,9,3,1,emotion_nurture
