case_id,policy_id,cluster,event_id,state_id,next_state,reward,cost,target_prob,behavior_prob,noise_a,source_id
public-012,P2,0,event::11:1:0:3:2,S11_03,S11_05,0.46755967274163546,0.27003847064671416,0.93559455736942809,0.23941012895660216,-128.890047118,noise::6762035122
public-002,P1,0,event::01:0:0:2:6,S01_02,S01_02,0.87348519799413016,0.23247971177145713,0.270278847438503,0.21454007474770934,753.180453598,noise::1438592297
public-011,P2,3,event::10:1:3:2:5,S10_02,S10_04,1.2408407677572355,0.26340139316568517,0.24991534709417654,0.20977763218127796,691.272725232,noise::4663459108
public-003,P2,1,event::02:1:1:3:6,S02_03,S02_05,0.72266171527275225,0.24669109231906952,0.28897242874565687,0.057066727398991053,-688.898499201,noise::8983264034
public-006,P4,1,event::05:3:1:1:7,S05_01,S05_03,0.28098662235400385,0.23891984486634155,0.76294060286748133,0.29431363758106216,554.304450427,noise::0125801468
public-006,P1,0,event::05:0:0:1:7,S05_01,S05_02,0.83573446522091199,0.23751355234522753,0.69870284387864434,0.68441379689825499,295.571508078,noise::5462643706
public-002,P4,2,event::01:3:2:4:0,S01_04,S01_00,0.34092339115323589,0.27547870218921816,0.70282279618747234,0.30668755497181321,320.871914021,noise::5192674215
public-013,P2,5,event::12:1:5:3:7,S12_03,S12_05,0.45318628414306322,0.27026281021913173,0.88671779662234052,0.65499962431847458,-250.716714091,noise::1808403318
public-002,P2,4,event::01:1:4:4:0,S01_04,S01_00,0.94530808975741265,0.26900813442511928,0.9018842553484363,0.4929820573081985,-777.049494659,noise::6578640012
public-003,P2,4,event::02:1:4:3:7,S02_03,S02_05,0.74405962124972636,0.26551785417393259,0.071121269364800316,0.39492392102884749,363.561510172,noise::4498052734
public-010,P1,2,event::09:0:2:4:8,S09_04,S09_05,0.62949691219638026,0.29747430054951379,0.73879728039302173,0.67089463529593385,237.16119227,noise::5205034970
public-012,P1,2,event::11:0:2:1:2,S11_01,S11_02,0.78672787947605238,0.23850896872077115,0.34531446733884819,0.74679535459306823,-443.568168681,noise::1302878888
public-003,P2,0,event::02:1:0:4:0,S02_04,S02_00,1.3009462928202464,0.27137455198481625,0.49268349273484685,0.35104466170069942,949.103920511,noise::8453031847
public-013,P4,2,event::12:3:2:0:3,S12_00,S12_01,1.272570537393565,0.20719437285570805,0.49360759181456204,0.078677775210300505,873.857695088,noise::7257928394
public-002,P2,2,event::01:1:2:3:0,S01_03,S01_05,0.42807160938781302,0.26315566233866189,0.78696396162563198,0.057554394936499387,387.486405891,noise::8675483169
public-003,P1,2,event::02:0:2:0:6,S02_00,S02_01,0.47993740713934174,0.20551513806915192,0.94252477550946911,0.24396882218601831,550.062471868,noise::9738662768
public-009,P2,5,event::08:1:5:0:4,S08_00,S08_03,0.76969627538885288,0.22570321150000724,0.60146384036259537,0.16721561417959788,704.360808153,noise::5843372968
public-002,P1,3,event::01:0:3:5:8,S01_05,S01_00,0.61742673819817584,0.31195372495175566,0.7478685768928135,0.068671041002058564,480.815351499,noise::5637107716
public-013,P1,1,event::12:0:1:5:1,S12_05,S12_06,0.72215723371528695,0.30196463663894368,0.46631480755703281,0.66781400587439377,-421.377804171,noise::9849713959
public-008,P3,2,event::07:2:2:3:3,S07_03,S07_05,0.43749005777140892,0.25774323395997267,0.51362286046859462,0.808296735026799,-903.845868022,noise::4891873876
public-010,P3,3,event::09:2:3:0:3,S09_00,S09_00,0.89315168440971981,0.21464008275487489,0.25860467483219113,0.73406848523329149,-217.910296158,noise::7288167682
public-005,P4,1,event::04:3:1:4:0,S04_04,S04_00,0.51398829488576803,0.26895443611993536,0.4098301351212717,0.66172728642479695,288.754704173,noise::8037391346
public-014,P3,4,event::13:2:4:3:7,S13_03,S13_03,0.8949062029840047,0.27495359203005948,0.4288547036701586,0.47150067003993101,32.2443742666,noise::1565643943
public-012,P2,2,event::11:1:2:4:7,S11_04,S11_00,0.81795289228696322,0.27027780090584308,0.22574397545568892,0.56843112167998033,-803.632948125,noise::5944404374
public-008,P3,1,event::07:2:1:1:6,S07_01,S07_01,0.78269679838689932,0.21970979703802024,0.05720618272165548,0.72481231239750477,280.74675927,noise::9606401589
public-001,P4,1,event::00:3:1:2:5,S00_02,S00_04,1.2001629498093744,0.26777606461821296,0.27690424013990161,0.13645791744392843,-128.45153769,noise::6262463682
public-008,P2,0,event::07:1:0:3:4,S07_03,S07_03,0.96765293246650685,0.26591822480836086,0.1191651978484691,0.19219434402473201,-997.035669631,noise::7821215460
public-008,P4,0,event::07:3:0:5:1,S07_05,S07_02,1.1136054347129276,0.28791118130009941,0.847327233611333,0.21489024948362948,-419.528938769,noise::2803199571
public-010,P4,1,event::09:3:1:0:7,S09_00,S09_02,0.39168197784950864,0.21672919181551062,0.050161783511903507,0.3267674891189376,325.423304007,noise::4970773327
public-007,P3,0,event::06:2:0:2:0,S06_02,S06_03,0.98755143552654512,0.24291637777954406,0.21882505357192417,0.24570813506141898,-117.893223731,noise::6469636674
public-008,P1,3,event::07:0:3:3:4,S07_03,S07_03,0.83085406240100745,0.27338086554142854,0.69317521948254446,0.7880811724493697,89.5365903691,noise::9831536703
public-002,P3,2,event::01:2:2:5:2,S01_05,S01_00,0.57079281089324962,0.31425422422074978,0.64089220243076528,0.53173777498706787,691.667386364,noise::9312431991
public-012,P2,3,event::11:1:3:5:8,S11_05,S11_05,1.3157451673951093,0.30469781137142943,0.87327189352309464,0.46714473207557194,-54.7448499018,noise::1381831052
public-001,P4,2,event::00:3:2:4:1,S00_04,S00_01,0.37907699343940843,0.27369016648311417,0.90771915301658934,0.22742055282998022,-899.03558152,noise::6164622812
public-004,P3,0,event::03:2:0:6:7,S03_06,S03_00,0.92400709967889916,0.30789252472392703,0.056727133976503245,0.72083080835745661,150.88388118,noise::1339924030
public-005,P4,5,event::04:3:5:4:7,S04_04,S04_00,1.529668238340856,0.28329493317147525,0.66384519058908242,0.5070902184222299,825.220814202,noise::9410849103
public-007,P2,1,event::06:1:1:6:5,S06_06,S06_06,0.5564213206256422,0.31447187973282104,0.76332144592226259,0.51959472223621905,692.591221352,noise::3792560095
public-004,P3,4,event::03:2:4:6:4,S03_06,S03_01,0.9477723035402944,0.31955145750886327,0.47658085582365967,0.59295466426620647,-165.155960887,noise::4510211037
public-014,P3,1,event::13:2:1:1:6,S13_01,S13_01,0.89839143864931059,0.22032011875406374,0.13121424899251205,0.56117542468430459,10.0884384833,noise::5149069781
public-001,P3,1,event::00:2:1:6:8,S00_06,S00_01,0.96745623324549956,0.32841121276722618,0.48607499490164569,0.72220144008094045,-481.913024096,noise::7227030958
public-010,P4,4,event::09:3:4:5:4,S09_05,S09_03,1.3303206656329207,0.3006813031576025,0.42312026630149419,0.22419227151794799,-661.660954768,noise::2009710531
public-006,P2,3,event::05:1:3:0:5,S05_00,S05_02,0.74631728174193768,0.23068679167049103,0.70369090978777693,0.13464965833639533,-20.8585124967,noise::3111341136
public-012,P3,1,event::11:2:1:2:3,S11_02,S11_03,0.63386983624178406,0.24893735205694928,0.096361688376921106,0.78245630523278098,915.489693796,noise::3468801990
public-009,P1,0,event::08:0:0:2:3,S08_02,S08_02,0.80085383557756895,0.24695251860504458,0.92051174300402494,0.19623813400577955,276.631415343,noise::4362407663
public-003,P4,1,event::02:3:1:3:6,S02_03,S02_05,0.9506750302433602,0.26423695823184312,0.33586488667761172,0.30287412962606453,29.8675314944,noise::3918771455
public-012,P4,4,event::11:3:4:3:4,S11_03,S11_05,1.0207607179818532,0.26936023799633307,0.16322499897018525,0.24044696761525028,275.975408495,noise::8336399779
public-004,P2,4,event::03:1:4:1:2,S03_01,S03_01,1.1517978266742785,0.25135775429102608,0.43515667867086477,0.061722276654898836,-742.107553525,noise::4809947103
public-009,P3,0,event::08:2:0:1:5,S08_01,S08_05,0.78964132064436288,0.24800057301163508,0.5089890921913367,0.30230219327987845,615.956498368,noise::4167010126
public-007,P1,1,event::06:0:1:5:5,S06_05,S06_06,0.76365013915820557,0.30606980547903756,0.29620506764598231,0.036354194257660594,276.571394219,noise::1694592869
public-001,P3,3,event::00:2:3:5:1,S00_05,S00_06,0.5918249690798838,0.30347434727724104,0.69559195625702441,0.67116684018173911,-933.74473775,noise::0065004969
public-012,P3,2,event::11:2:2:5:5,S11_05,S11_01,0.72128812423443411,0.31030759333620117,0.93763913704494362,0.14618843534839218,-153.803280383,noise::0365798306
public-009,P3,5,event::08:2:5:3:0,S08_03,S08_04,0.97751630789695576,0.26446873446449165,0.59821314806651427,0.70216115635824927,-911.744178691,noise::2631750042
public-001,P3,0,event::00:2:0:6:2,S00_06,S00_06,1.001906820877503,0.31503457777585958,0.64389536055692054,0.18553020309943927,718.71739879,noise::0063901729
public-001,P2,3,event::00:1:3:5:4,S00_05,S00_05,0.29379021955639595,0.29422949184678199,0.24145417999751947,0.45019284390441527,776.544840031,noise::7620019006
public-003,P1,2,event::02:0:2:4:5,S02_04,S02_02,0.49433693955711977,0.28176638718345398,0.059253467622612334,0.48958055730684824,788.754749366,noise::5854215698
public-014,P3,3,event::13:2:3:3:8,S13_03,S13_04,1.0001248136463199,0.27334090549878659,0.36585542231101326,0.77523611301173778,63.6507748921,noise::4265882609
public-004,P4,3,event::03:3:3:4:5,S03_04,S03_03,0.54227223116612155,0.29703273206243264,0.16706129045109722,0.58134425931517952,-458.148239724,noise::2653936370
public-001,P2,5,event::00:1:5:0:8,S00_00,S00_02,1.2658610715614707,0.22394063177561541,0.18768322797467155,0.15603814865229093,-910.458697678,noise::4942924411
public-006,P3,0,event::05:2:0:3:6,S05_03,S05_00,1.0164634355805895,0.26040664150207543,0.60304548987469664,0.69629646154941771,-49.698452864,noise::2391583225
public-002,P3,4,event::01:2:4:0:7,S01_00,S01_02,0.74834273482269387,0.22602996445312279,0.54411670836590076,0.50558581092766608,98.3422603278,noise::9549373858
public-001,P2,2,event::00:1:2:3:3,S00_03,S00_01,0.51631347372548342,0.25361440787266742,0.48857510423632966,0.62631377369265651,640.073727051,noise::2881203840
public-011,P3,3,event::10:2:3:5:4,S10_05,S10_01,0.77462756957223777,0.29439580335922066,0.79020427669100213,0.17222383787179188,-891.09873691,noise::4754888675
public-012,P2,4,event::11:1:4:0:0,S11_00,S11_03,0.87899650812629626,0.20880238953406371,0.3342219768697019,0.24551779938404847,-441.33187562,noise::8205221950
public-007,P2,2,event::06:1:2:6:5,S06_06,S06_01,0.66448392630066899,0.32567962919231236,0.45294807933834264,0.068246644444098947,881.357803374,noise::3399860836
public-012,P4,2,event::11:3:2:3:5,S11_03,S11_04,1.1966225095015974,0.28294023048873462,0.094471488951910099,0.54670229228166134,-527.371226329,noise::8122160326
public-002,P4,0,event::01:3:0:4:8,S01_04,S01_00,1.7054304188419616,0.28148625205791572,0.30803323673471106,0.80940529377514336,-726.264131798,noise::9451539467
public-011,P1,4,event::10:0:4:0:5,S10_00,S10_01,0.59015726053260775,0.22369679400380282,0.57027728498757035,0.44346936793520392,-394.006423277,noise::6551190394
public-005,P1,5,event::04:0:5:3:0,S04_03,S04_02,0.63710351080342043,0.25790970412566144,0.5550533046985493,0.59358709813298349,-682.739053348,noise::0036132545
public-007,P2,0,event::06:1:0:4:1,S06_04,S06_06,1.1283505572339005,0.28090835605694098,0.35721966624024454,0.58948542314695362,116.406183944,noise::2448575361
public-012,P3,2,event::11:2:2:3:0,S11_03,S11_04,0.90748589081067965,0.25123058242044127,0.25907093829278316,0.75887723680726471,-141.038434731,noise::8832525948
public-009,P4,3,event::08:3:3:4:0,S08_04,S08_04,1.0688012448101074,0.27455547933967017,0.21427028178144356,0.24468180403500506,-696.57308272,noise::3514005908
public-009,P1,0,event::08:0:0:3:7,S08_03,S08_05,0.46719983484581651,0.26966562510249276,0.93846854995189799,0.65751746889820706,893.580562058,noise::6748596841
public-010,P3,1,event::09:2:1:6:7,S09_06,S09_04,0.58601263176887464,0.31017860920553136,0.48476227633235908,0.40556506555946992,-445.384911677,noise::2905457361
public-010,P2,3,event::09:1:3:2:5,S09_02,S09_04,1.1836320135444758,0.25355583119426167,0.90607728084174965,0.73971713475248824,334.630361478,noise::0885203823
public-005,P2,3,event::04:1:3:0:5,S04_00,S04_02,0.55963611755918996,0.23931270478089847,0.92978722003241643,0.64496045347055464,-831.428472241,noise::8991107822
public-012,P1,0,event::11:0:0:4:3,S11_04,S11_00,0.72833048904804953,0.2736178197867819,0.88685718714881667,0.81998621176718856,-280.122477499,noise::1334662945
public-013,P1,2,event::12:0:2:5:4,S12_05,S12_00,0.59793411804504182,0.29390144123323192,0.13928237031440721,0.77303239346377084,-845.960822009,noise::7361258984
public-008,P4,2,event::07:3:2:2:0,S07_02,S07_04,0.62238150022883199,0.24932266757624838,0.28221195061639665,0.38071651975142146,-238.698853201,noise::3344528205
public-008,P2,3,event::07:1:3:2:5,S07_02,S07_04,1.0102420721490719,0.2681551785577736,0.14916851426963185,0.17429039607528293,75.6098960148,noise::9084507065
public-003,P1,0,event::02:0:0:4:4,S02_04,S02_05,0.67772947918147319,0.2772561895893792,0.82509132982538624,0.68390041372055665,199.579935711,noise::4232608420
public-008,P3,2,event::07:2:2:1:4,S07_01,S07_01,0.73954932820266039,0.24137583577795932,0.33259237784296714,0.1723636962478283,222.216619345,noise::2404245995
public-004,P3,0,event::03:2:0:4:8,S03_04,S03_05,1.1619293077928101,0.29306811199459526,0.73481036729119653,0.16986771391105673,793.139813563,noise::5587195013
public-002,P3,3,event::01:2:3:4:2,S01_04,S01_05,0.57641735180263776,0.28271885080194464,0.73500792818775429,0.60462533314532907,-674.921609287,noise::8162331794
public-004,P3,1,event::03:2:1:3:0,S03_03,S03_04,0.88023732998450588,0.25036297206938396,0.23915338171085454,0.80421284138153382,-442.575140504,noise::7952815835
public-014,P4,4,event::13:3:4:2:8,S13_02,S13_04,0.92871593478299619,0.2591766310308804,0.83341937321700565,0.12628450943518355,618.003993733,noise::1099077957
public-010,P4,3,event::09:3:3:6:4,S09_06,S09_01,1.3419757793044012,0.30782134223391461,0.62954382998563418,0.05394367017788404,582.130588265,noise::8064763117
public-014,P3,2,event::13:2:2:0:1,S13_00,S13_05,0.83653786897072724,0.21766054006560734,0.71230445576864176,0.21783840614617711,515.316845016,noise::9688586718
public-005,P1,1,event::04:0:1:3:5,S04_03,S04_05,0.52462121510857018,0.27856093416520938,0.45486807665818385,0.20136201321065003,281.926175538,noise::0025984921
public-005,P2,3,event::04:1:3:2:1,S04_02,S04_03,0.56536011206166115,0.24860803998029637,0.74948055448888917,0.03584859586030123,-498.54873949,noise::9645687783
public-010,P1,4,event::09:0:4:3:0,S09_03,S09_04,0.96632647893809454,0.26426899486913319,0.13754968784904514,0.64140844998104229,-528.469432499,noise::6869411961
public-002,P3,2,event::01:2:2:3:3,S01_03,S01_03,0.83434580456614937,0.24802491410972366,0.688831256612502,0.70047434442664058,618.496239011,noise::8310748141
public-001,P1,4,event::00:0:4:0:0,S00_00,S00_01,0.53109614524967552,0.20348408353295452,0.6590781233433175,0.47889069041730625,317.777164534,noise::6767023974
public-011,P2,0,event::10:1:0:0:8,S10_00,S10_02,0.60676334631087991,0.2260144404527874,0.7918435974670025,0.12432817078711281,11.4422993266,noise::7769665139
public-005,P2,4,event::04:1:4:3:3,S04_03,S04_05,0.89938478938807176,0.26418644000710906,0.49861332711781498,0.23746437642138973,-779.170867718,noise::1573684081
public-001,P4,5,event::00:3:5:5:8,S00_05,S00_00,1.1418379892402821,0.30030872167505507,0.36772500364726562,0.39172388425515647,-419.388981126,noise::3279799876
public-002,P4,0,event::01:3:0:2:2,S01_02,S01_04,1.5317538326189493,0.25394456420390804,0.73014389898585796,0.030072157705224568,-983.088909669,noise::9196884631
public-011,P1,2,event::10:0:2:3:6,S10_03,S10_05,0.55656642294576864,0.24852549456433751,0.55113014007654715,0.28194328674331959,-454.144771262,noise::2139171382
public-007,P1,3,event::06:0:3:0:2,S06_00,S06_01,0.57626089753639498,0.23456425442113285,0.27561415965592728,0.10343656311532132,871.844035052,noise::6460674220
public-012,P4,0,event::11:3:0:3:2,S11_03,S11_05,0.32994102222335364,0.27306392854301925,0.77995313176571079,0.65049580564871012,-958.280711637,noise::3836163786
public-003,P4,3,event::02:3:3:1:1,S02_01,S02_03,0.10079749428514514,0.23678624221748309,0.36786606263151878,0.80544107907110518,118.137450222,noise::9861707500
public-007,P1,0,event::06:0:0:3:0,S06_03,S06_04,0.91346193407456289,0.25717541835610619,0.02841740404867767,0.71341759997716414,343.334813068,noise::0913406516
public-012,P3,1,event::11:2:1:4:5,S11_04,S11_05,0.59898416896692841,0.28971990955311133,0.20425137305304919,0.65725909313797148,115.626516382,noise::0489384523
public-010,P3,4,event::09:2:4:4:3,S09_04,S09_04,0.97034932209437574,0.27139837390858851,0.78028532498062853,0.30492178085148697,29.1996007881,noise::6201972300
public-009,P2,2,event::08:1:2:4:5,S08_04,S08_00,0.60117517050558056,0.28473293891940543,0.057346332048008798,0.40539767560299478,72.7769382303,noise::5977587860
public-011,P1,4,event::10:0:4:1:4,S10_01,S10_02,0.83629312088508501,0.2404578104391259,0.13857086112110992,0.28104527166089482,-904.782807925,noise::2914864201
public-005,P1,3,event::04:0:3:5:3,S04_05,S04_04,0.49694244837575346,0.28369665761288948,0.92018881220776338,0.22103094273628138,-354.294374565,noise::4728203019
public-012,P1,0,event::11:0:0:0:6,S11_00,S11_01,0.5527341689830868,0.21712088943455668,0.19001770332398424,0.72555364819111712,251.729994065,noise::8307455790
public-014,P4,3,event::13:3:3:3:8,S13_03,S13_05,1.2586509414905409,0.27944234955645864,0.48359468367379632,0.15580910900261455,-379.156102778,noise::7912284523
public-004,P2,1,event::03:1:1:0:6,S03_00,S03_02,0.83883675585706929,0.2072041364913037,0.11123287956203953,0.45422403793796445,236.76784743,noise::6075385252
public-001,P3,4,event::00:2:4:0:4,S00_00,S00_01,0.58094060804493097,0.21397954812225703,0.51433928915666582,0.39825376929687201,673.338582356,noise::7547491347
public-009,P2,1,event::08:1:1:0:7,S08_00,S08_03,0.38905143250632551,0.22022491223024393,0.71162134030118029,0.25338702269946867,-383.346530514,noise::7877005723
public-005,P4,3,event::04:3:3:0:4,S04_00,S04_02,0.57897772775935064,0.22894649039867265,0.29960491853538301,0.43525909143711339,724.435074998,noise::6739403057
public-001,P3,4,event::00:2:4:3:4,S00_03,S00_02,0.44306907794976591,0.26456188979399708,0.77708992640713159,0.65746331801633506,425.167981245,noise::7261634812
public-011,P4,1,event::10:3:1:3:5,S10_03,S10_05,0.16244696156812688,0.28457128578593299,0.48337258598640892,0.52702933156105614,926.590559411,noise::1081831000
public-012,P2,2,event::11:1:2:0:8,S11_00,S11_02,0.87017432093850433,0.2370598696288132,0.73207901461965552,0.45989008769778816,-944.403053908,noise::3947594821
public-009,P4,0,event::08:3:0:4:5,S08_04,S08_00,0.84518600677479006,0.28915785665042876,0.48446509684460398,0.71637018292698751,872.406906984,noise::7136261214
public-008,P4,3,event::07:3:3:5:8,S07_05,S07_05,1.1095921094820316,0.30476988139561734,0.24662487016792936,0.16705429533808253,-113.749838793,noise::6233446188
public-007,P3,1,event::06:2:1:1:5,S06_01,S06_06,0.45288790409762603,0.24482730091266899,0.042368526157898559,0.043403678371252134,635.800545739,noise::2769846244
public-013,P1,5,event::12:0:5:1:8,S12_01,S12_02,0.75013909183566119,0.2434813864730821,0.23787814639840474,0.29512254367510915,659.791226077,noise::8131603722
public-013,P3,1,event::12:2:1:3:2,S12_03,S12_03,0.89235102363572594,0.27846748033812579,0.17897535302502326,0.30687032557014399,-137.577639833,noise::3986191214
public-006,P2,2,event::05:1:2:1:2,S05_01,S05_03,0.30552839056293096,0.25110489440079076,0.41855755250455196,0.24508617073291133,-504.412558422,noise::8617443413
public-012,P3,3,event::11:2:3:0:3,S11_00,S11_01,1.0065891091946875,0.20394613207840354,0.10832752299771067,0.75446328328706724,100.334323283,noise::0417595437
public-010,P3,4,event::09:2:4:0:1,S09_00,S09_06,0.74716695899952668,0.21861710017231847,0.83297280563136955,0.10470820846910661,-438.205529544,noise::6026123965
public-003,P4,4,event::02:3:4:0:6,S02_00,S02_02,1.1452085200808835,0.21221388603567284,0.77251495131396297,0.80289083299318753,-408.735287903,noise::2046664571
public-012,P2,4,event::11:1:4:1:7,S11_01,S11_01,1.0002005130246978,0.2409814826455387,0.51550685043302447,0.6693912884156541,779.749378817,noise::9074573296
public-014,P2,1,event::13:1:1:0:7,S13_00,S13_02,0.5736009876227337,0.22731837379076969,0.69418388622544203,0.43869330902365894,682.427085028,noise::9998954132
public-007,P4,1,event::06:3:1:1:3,S06_01,S06_02,0.67530180647739158,0.22159256384737236,0.45366766817979437,0.39834541675069812,-774.476083848,noise::7343595830
public-014,P3,1,event::13:2:1:5:1,S13_05,S13_04,0.49616795828220206,0.300812792410736,0.04310234352667628,0.18093712754340813,-335.74188311,noise::4110577797
public-001,P4,0,event::00:3:0:5:0,S00_05,S00_00,1.1692715054673559,0.27559082121854722,0.42393615030816278,0.16278540163521241,-662.548157903,noise::5420307544
public-010,P1,4,event::09:0:4:5:5,S09_05,S09_00,0.70475263665883991,0.30225628348907291,0.93984927160635756,0.55015861366465002,-361.334794402,noise::6135271699
public-013,P4,2,event::12:3:2:0:2,S12_00,S12_02,1.1417847995326331,0.23285433558439614,0.16556704860847893,0.77382433222461944,621.920323234,noise::7353491359
public-013,P3,0,event::12:2:0:1:1,S12_01,S12_03,0.37175367750879429,0.23661942032285135,0.54555899880318204,0.62654316887450434,-908.017946994,noise::6362771126
public-006,P4,0,event::05:3:0:1:2,S05_01,S05_03,1.2590711262159822,0.24043367892683062,0.23938546785492737,0.73837449970770175,508.270111011,noise::4432656326
public-013,P1,5,event::12:0:5:5:5,S12_05,S12_03,0.66871819051862058,0.3140422293972514,0.55804309882712266,0.55175199143623299,807.359933723,noise::6052462122
public-003,P4,0,event::02:3:0:4:0,S02_04,S02_00,1.7577863690861983,0.27322923040868685,0.93441752736968486,0.072947098642870273,38.7607077806,noise::9835441945
public-010,P1,4,event::09:0:4:0:6,S09_00,S09_06,0.81222552120309255,0.20838397702161474,0.054119731984665118,0.1390754423209421,-801.790369853,noise::5082697050
public-013,P2,4,event::12:1:4:4:6,S12_04,S12_06,1.0757525602866225,0.27143981069885248,0.36679494195845808,0.38986299925973694,-877.620871578,noise::1565923004
public-003,P3,1,event::02:2:1:4:7,S02_04,S02_05,0.80537372461482248,0.28094130222124436,0.26833070908558621,0.70459007676335239,941.922421065,noise::7415052404
public-004,P3,2,event::03:2:2:5:8,S03_05,S03_00,0.34482106994529343,0.30980691721768999,0.047204141359058746,0.6526725773155353,246.222719024,noise::0313817953
public-004,P3,3,event::03:2:3:2:3,S03_02,S03_03,0.64279627569571662,0.2392518215991713,0.43184136634553827,0.64831326463778283,-478.833362154,noise::6291048977
public-009,P4,2,event::08:3:2:1:0,S08_01,S08_01,0.64846390774956442,0.23378852226722149,0.075477641383390859,0.20553804812982704,-393.470135544,noise::3467358499
public-009,P4,1,event::08:3:1:3:8,S08_03,S08_03,0.45605759673783941,0.27094421918092487,0.55150510255967322,0.73894529610768522,-641.830930838,noise::3224481466
public-006,P4,3,event::05:3:3:5:2,S05_05,S05_05,0.88468662517570018,0.31254613299360423,0.53471607918216713,0.039497968887265589,252.955006054,noise::8440340711
public-002,P3,1,event::01:2:1:1:4,S01_01,S01_02,0.86948298066180474,0.24417468232864001,0.63754280486723436,0.197937177211572,128.145032792,noise::8892067229
public-007,P3,3,event::06:2:3:0:3,S06_00,S06_01,0.79405615249769623,0.20248702331892829,0.51847989398435002,0.23940936982339869,-650.960954584,noise::1546768117
public-008,P1,2,event::07:0:2:2:7,S07_02,S07_03,0.44920326587483028,0.24059634160366059,0.84897107989308951,0.59234042222605066,404.987007553,noise::0276530933
public-001,P4,0,event::00:3:0:0:1,S00_00,S00_02,1.3437047897691565,0.21538926142274534,0.54292222196319551,0.037021675497149756,539.595734469,noise::0334132751
public-010,P3,1,event::09:2:1:3:2,S09_03,S09_04,0.6929867054499641,0.28139218714999575,0.49839032418292767,0.79230849465669906,-439.307316602,noise::3480524617
public-010,P2,2,event::09:1:2:4:3,S09_04,S09_06,0.74448232268502845,0.27221012945953704,0.84747769096401171,0.29050835924715462,-450.583000819,noise::9752766820
public-002,P3,3,event::01:2:3:2:2,S01_02,S01_02,0.53399958413475623,0.26847997190557932,0.32551361524435224,0.52617582830681231,131.723788262,noise::8977520529
public-011,P3,0,event::10:2:0:5:4,S10_05,S10_05,0.85282653295465294,0.29464893835317424,0.78538516232852662,0.34768958612622969,880.719725664,noise::2540588202
public-012,P3,3,event::11:2:3:1:1,S11_01,S11_02,0.93743711025406951,0.23651200797904953,0.64264095442082658,0.1830626268734302,-242.610618249,noise::4964426464
public-014,P2,3,event::13:1:3:3:2,S13_03,S13_05,0.8438018729253256,0.26958998395719536,0.60849794801462853,0.56764222740522452,-499.739469384,noise::0183082146
public-014,P3,4,event::13:2:4:0:4,S13_00,S13_01,0.63811166627156202,0.2198725100320745,0.5284657607780312,0.083339189234843222,84.3936372298,noise::8963308921
public-012,P3,0,event::11:2:0:4:2,S11_04,S11_05,0.67416788901690394,0.28654304682139892,0.79664420502879985,0.21523106350459262,-394.308400423,noise::8873207201
public-005,P3,3,event::04:2:3:1:7,S04_01,S04_02,0.67854456641583405,0.24286163275252767,0.6657277616784143,0.45101815382345989,-361.787841334,noise::1074819411
public-014,P4,3,event::13:3:3:2:0,S13_02,S13_04,1.3108402168100923,0.24955068520433421,0.15864039571477884,0.67993780087759192,594.928734665,noise::3212934941
public-013,P4,2,event::12:3:2:4:2,S12_04,S12_06,1.1707479174666775,0.28890729554563305,0.46470697047717607,0.81215359899015693,251.733387608,noise::5271800771
public-008,P4,2,event::07:3:2:4:1,S07_04,S07_01,0.43067243046676873,0.28426347722220302,0.82303808942877976,0.68848611263988446,806.47591354,noise::4901664716
public-001,P1,2,event::00:0:2:0:7,S00_00,S00_01,0.44055506592484278,0.21975089279238919,0.80504166267764432,0.037106752243515687,-111.567414153,noise::3561847602
public-010,P4,0,event::09:3:0:5:6,S09_05,S09_03,0.70084032518707495,0.2791862828236078,0.078298695378968136,0.72360622253886053,-259.19360582,noise::8330711149
public-001,P4,1,event::00:3:1:1:0,S00_01,S00_03,1.0629289030237596,0.22273311564667092,0.22158854655058866,0.56296073323248053,-916.725142678,noise::2356118364
public-003,P1,1,event::02:0:1:3:3,S02_03,S02_00,0.76079490042243081,0.26404521759626248,0.32743755849856931,0.10100630877483094,950.558728128,noise::2123911153
public-003,P4,4,event::02:3:4:1:3,S02_01,S02_03,1.036184289655846,0.21912522072991203,0.16020262173061395,0.34998584667663285,-76.439358765,noise::5135659821
public-014,P1,1,event::13:0:1:1:8,S13_01,S13_05,0.65986494174901311,0.24387878479656841,0.53182464683451336,0.29304827395430988,465.84277013,noise::0646046635
public-002,P4,1,event::01:3:1:1:2,S01_01,S01_03,1.0111809346588849,0.24837706623453676,0.3097890664087552,0.03503275449851749,978.26203638,noise::1609113102
public-013,P4,2,event::12:3:2:6:8,S12_06,S12_06,1.050119190745415,0.32224062376897467,0.13955846486189147,0.035040035419286422,-631.904636336,noise::0234632813
public-004,P1,1,event::03:0:1:0:7,S03_00,S03_01,0.49881093143809041,0.22882012564124954,0.512722899454919,0.70703712581353284,-85.5105579578,noise::3657241607
public-013,P2,1,event::12:1:1:2:8,S12_02,S12_04,0.6393208696949404,0.26792802724069387,0.33028551707536913,0.30032186877020284,914.955559406,noise::3006805346
public-011,P4,4,event::10:3:4:1:1,S10_01,S10_03,1.1113719288621113,0.22797046174069857,0.75707875096651833,0.14870552169744705,-187.755008825,noise::7611241802
public-004,P1,4,event::03:0:4:4:6,S03_04,S03_04,0.9022400511479437,0.27805082001634329,0.83470510833888845,0.46127701058075604,-982.200202022,noise::7092028122
