reed,silt,brack,fen,moss,gale,sluice,weir,level
0.461713,-0.724281,-0.721666,-0.941521,-0.293505,-0.553430,1,0,-1.845834
0.238854,-0.137010,0.921380,-0.238968,-0.455588,-0.285960,1,1,0.358504
-0.100455,-0.463852,0.921101,0.654015,-0.012762,0.507284,0,0,2.115960
0.115668,-0.737205,1.298471,1.851573,0.138391,1.154492,1,0,3.684979
0.374768,-0.089983,-0.757364,0.147521,0.181630,-1.015047,0,1,-0.906408
-0.410873,-0.422377,-1.452170,0.243619,1.443089,1.172973,1,0,0.648046
2.115410,-0.874472,0.329302,-1.076597,0.101079,-0.637302,1,0,-0.767201
0.326590,0.592682,-1.360597,-1.142686,1.091018,0.440885,1,1,-4.773753
0.528472,0.731452,-1.302155,-0.342534,0.159164,0.381581,1,1,-3.099624
-0.268983,-0.405018,-0.148241,-0.080152,-0.518499,0.311797,0,0,-0.271784
1.088945,2.342471,0.721256,-0.715327,-0.751821,2.206287,1,0,0.871493
0.362908,2.109308,0.202140,0.319759,-0.013361,0.200778,0,0,-0.204228
0.031160,-0.757325,1.023082,-1.725926,-1.698596,0.377869,0,1,-2.621305
-0.242775,0.492792,-0.664642,-0.961403,1.587474,0.435689,0,1,-6.053518
-0.884525,-0.863032,-0.317286,0.347180,-0.971941,-0.457097,0,0,3.968815
1.838061,0.364081,-0.342703,0.127303,0.837258,-1.413488,1,1,2.048330
1.504341,0.389325,-1.263269,0.277467,-0.237219,-0.026617,0,1,1.309488
0.973735,-0.109941,-0.345229,1.195062,-1.167232,1.944073,1,0,1.090631
-2.283444,-0.783935,0.148646,-0.199372,-0.997836,0.463702,0,0,4.835758
-0.938698,-1.706255,0.940783,0.117027,-1.198787,-1.106090,1,0,1.707368
0.139084,1.238686,-2.066661,0.124704,-0.431725,0.103942,1,0,-0.685730
-0.558905,1.965541,-1.384632,1.037085,0.343413,-1.891248,0,1,-2.742653
-0.080065,-0.167000,0.088503,-1.893158,-1.075181,0.545690,1,0,0.208417
0.621066,1.147152,-0.058011,-1.071211,0.081963,0.697564,1,1,-2.207055
-1.851909,-0.343386,-0.210878,0.906945,0.465619,0.445710,0,0,0.100052
-0.396189,2.262963,0.281587,0.855965,-1.490471,0.610522,1,1,-2.384402
0.920383,1.499372,0.182894,1.279265,1.139838,-0.513840,0,1,0.928785
-1.204442,0.646669,0.392919,0.947481,-1.357010,-0.272568,0,1,0.463367
0.799729,1.387123,-0.255314,0.832912,-0.409287,-1.241109,1,0,1.871021
-0.446094,1.188515,-0.014948,-1.955633,0.979318,-0.480717,1,0,-3.828259
-1.133310,-1.077411,-1.707269,1.366071,-0.062398,-0.705041,0,1,0.151073
1.359109,-0.187857,0.117533,0.346137,-0.499765,-0.481074,0,1,3.100695
0.636045,0.461118,1.942090,0.308137,0.782306,-0.001709,1,1,4.414081
1.068492,-1.461070,0.438879,-1.329606,-0.332726,-0.353232,1,0,-1.798578
-0.726160,-0.702867,-0.267987,0.092352,-1.306432,1.901991,1,1,-1.415264
-0.315591,0.551974,2.773220,1.507322,0.391878,-0.520385,1,0,2.853651
0.576263,1.903753,-0.226532,-0.108237,0.268999,-1.591221,1,1,-2.226258
0.534802,-0.772637,2.075724,-0.771631,-0.727614,-0.571952,0,1,-0.747181
0.780392,1.265034,1.519442,0.504186,-0.216497,-0.180547,0,1,0.870704
-0.674792,1.004908,-0.227229,-0.251196,0.145307,-1.257492,0,1,-1.321750
-0.976433,0.183417,-0.629394,-0.205569,-1.965791,-0.285311,1,1,-3.421574
-0.421736,-0.268221,-1.446442,-1.013926,0.131614,1.407911,1,1,-3.093752
0.602908,-1.021927,1.349707,0.305628,0.394200,-0.346133,1,0,2.171164
-0.130283,0.376078,-0.182487,-0.595119,1.182187,-0.459581,1,0,-1.884824
0.265888,0.542933,-1.059082,-0.193108,-0.969854,-0.415555,0,1,0.084892
0.028420,-1.217449,-0.148819,0.013473,-0.509391,-2.272025,1,1,0.000870
0.181959,-0.362396,0.594538,1.010846,2.626251,-1.485461,1,1,7.001994
-2.292194,0.333016,-0.723042,-0.881960,-1.249115,1.162579,1,0,4.074387
-0.007627,-0.040633,-0.034928,-1.036292,0.276686,0.168170,0,0,-2.556221
-2.140490,0.293026,0.520467,-0.235758,-0.130589,0.147029,0,1,-4.901050
0.609878,-0.201829,1.229408,1.252167,0.255048,0.503768,1,1,4.079672
-0.139104,0.852757,1.452174,0.248579,-1.102469,0.702190,1,1,-2.751160
0.532628,-0.566672,0.120893,0.246164,-1.686767,0.116166,0,0,8.932897
1.991766,1.043374,-1.244450,-1.653279,-1.414873,0.925882,0,0,3.359135
0.163338,-0.165562,0.661238,0.187961,-0.372350,0.176718,0,1,-0.720310
1.290531,0.320408,-0.620556,0.257520,-0.985827,-1.278050,1,1,9.912880
-0.691075,0.537136,-1.073224,-0.820737,-1.227362,1.018702,0,0,-3.834623
-1.401139,-0.885222,-0.156815,1.593300,0.019340,-1.860520,1,1,1.202536
1.087161,-0.875800,-1.238966,0.636650,-0.471571,-0.226649,0,0,1.601175
0.489586,0.386055,-0.290678,-1.632995,-1.031986,-0.071135,0,1,1.107155
-0.020226,0.610674,-1.563512,0.715561,0.989748,1.312031,0,0,3.538282
0.259839,0.650770,-2.284031,-1.362099,-1.030072,0.458976,1,0,-4.329717
0.508532,-0.505764,-0.406710,-0.999450,-0.099888,1.415995,0,0,-1.340245
-1.174460,1.454001,0.482411,-0.443373,-0.953462,1.128283,0,1,-4.303529
-1.625832,-1.641155,-0.740480,0.144146,1.647536,0.892685,1,0,4.510217
-1.180501,-0.930764,-0.919322,0.923137,-0.293522,0.278066,1,1,0.360172
-0.985028,-0.478136,0.053665,-0.477363,-0.605899,1.219577,1,1,-0.365106
0.735799,0.839156,-1.409214,-0.404509,0.036306,-1.080340,1,0,-1.190545
-0.647171,0.017632,-2.150838,1.842405,1.420847,0.966199,1,0,0.524348
-1.378756,-0.235260,0.614260,-0.336443,0.130121,1.502974,1,0,-1.998677
-0.420122,-1.286549,0.159412,0.493601,1.295435,-1.297613,0,1,5.745953
-0.131421,-0.566958,-1.891360,-0.634713,-1.065690,-0.722529,0,0,-1.783547
1.017533,-0.365109,-0.712055,-2.148842,0.816837,-1.448201,1,0,-0.011077
-0.628551,-0.937875,-0.577758,0.146193,0.060034,0.321087,0,1,-0.843125
-0.609539,0.094778,-0.829358,0.089239,-0.060030,-0.211628,0,1,17.176784
0.888575,-0.560482,-0.419624,1.619036,0.397104,-1.794921,0,1,2.442825
1.750192,-2.248750,0.487442,-2.069211,-0.889002,-0.525059,0,1,1.915037
-1.552390,0.142260,-0.178242,-0.073772,0.068534,0.309022,1,1,-3.697214
-0.560719,1.855460,1.521000,0.203432,-1.740833,0.214298,1,0,-5.166120
1.005017,1.759719,-1.643889,0.052369,0.067535,-0.379406,1,0,8.075643
-0.453586,-0.981904,-1.161455,-1.154059,-0.939792,-1.063372,0,1,-0.317791
-1.136905,-0.314553,-0.078132,-0.836142,1.010001,-0.320394,0,0,-3.737220
0.538068,-0.214338,0.529987,-1.294113,0.576191,1.205864,1,0,-1.316679
0.053877,0.816158,-0.340464,-0.778075,-0.261798,1.422577,0,0,-2.321439
-0.597620,0.246110,1.871934,-0.522090,-0.562478,-0.393024,0,1,-2.463534
0.458456,0.626301,-1.381228,-1.231284,-1.306573,-0.054399,1,0,-3.670590
0.650742,-0.916908,0.323475,0.130110,-0.120439,0.543013,1,0,0.609374
-1.101712,0.291664,-1.207442,-0.168281,-0.018294,0.515444,0,1,-3.811018
-0.306149,-0.207604,1.158879,0.016279,0.406998,-0.291016,0,0,-0.979256
-0.049498,-1.884093,-1.112811,-1.249623,0.757722,1.518614,1,1,0.181855
0.213638,0.981058,-0.712098,-0.703271,-1.450383,0.321732,1,0,-3.216533
-1.966664,-0.580943,-0.924005,-0.310838,0.250205,-0.650458,0,0,-1.871153
-0.446893,1.320598,-1.616747,-1.967625,-0.333905,1.515724,1,1,-4.241374
-1.963103,0.828836,-0.868475,-0.890015,1.201685,0.695123,1,0,-7.092520
-1.450139,1.796907,0.547582,0.054492,0.124440,-0.261128,0,0,-7.646501
0.143619,0.550451,-0.480739,1.850671,-0.491181,-1.194447,1,0,0.889329
-1.601793,-1.718618,1.112042,1.437560,-1.290974,1.211565,1,0,5.316597
0.329440,0.121998,-0.030862,-0.277241,1.210908,-0.053373,0,1,-2.242358
-2.748903,-0.135836,-0.731963,-1.288700,1.514672,-1.305994,0,1,-9.125057
0.688636,1.425872,0.392886,-1.010177,-1.792737,-0.846601,0,0,0.081927
-0.161866,-1.966011,0.239938,0.068359,0.436808,0.147606,1,1,5.407509
-0.866748,-0.555300,1.359880,0.431216,-0.149079,0.684974,0,1,0.395383
-0.304633,0.408698,2.204373,0.108379,-1.557978,0.861745,1,1,-5.374180
1.064982,1.608907,-0.713992,-0.210794,0.161523,0.066363,1,1,-0.020424
-0.750213,0.209038,-0.079676,1.404935,0.403251,-0.219315,0,1,0.812436
0.708540,1.281130,-0.243095,0.626701,-0.567192,-2.007947,1,0,2.624800
0.400891,1.051525,-0.151234,-1.586721,0.324044,-0.179885,0,1,-3.189616
-1.267034,-0.292968,-0.271487,0.412512,-0.242476,0.544293,1,0,18.302545
0.237725,0.320062,-0.063229,-0.609506,-0.566258,-0.933620,0,0,2.866997
-0.763612,1.789052,0.195743,-1.336263,-1.532937,-0.488075,1,1,-6.665469
-0.058290,-0.572894,0.758938,-0.708418,-0.465607,1.075788,0,1,-2.428257
-0.816572,-0.985842,0.732944,-0.423829,-0.493513,-0.411460,0,0,8.600649
-0.089447,0.673078,-0.844102,0.739958,0.129179,0.004349,0,0,-0.001563
-0.724430,-0.070624,1.061920,1.902708,1.212342,-2.778085,1,1,11.447640
1.671509,-0.906234,-1.540617,0.074982,1.209563,-0.320198,0,1,-2.409789
-0.450379,-0.797939,-1.839192,-0.989197,1.284872,0.461489,0,1,-7.408132
-1.158091,-0.222533,-1.090311,-1.050409,-0.764443,0.380911,1,0,-2.359090
1.210326,-1.109123,0.158044,-0.948932,-0.627088,0.086382,1,0,-1.565624
1.584360,0.903005,-1.743694,0.227195,2.282005,0.389114,1,0,3.525835
-0.763061,1.840827,-0.198187,0.175383,0.983871,0.574423,1,0,-3.973756
0.779186,0.672345,0.658908,-1.792916,-1.216409,1.460482,1,0,-2.189012
-1.205350,-1.204222,-1.328604,2.099441,-0.136467,-1.151801,1,1,0.193130
-1.460611,1.710739,0.154259,0.694971,0.062673,0.795190,0,0,-5.981921
-0.567913,-1.205375,1.162067,-2.262550,1.188527,-1.056926,0,1,-0.122440
0.199180,-0.663289,0.829584,0.087816,1.392139,0.226271,0,0,-1.555153
1.069231,0.164232,0.876521,-0.710559,0.172890,-0.577595,0,0,0.518252
-1.297180,1.467333,0.148585,-1.201125,-2.564884,0.322931,1,1,-7.394531
-0.234731,0.495959,0.643458,0.548089,-0.346029,0.171270,1,1,-0.818770
-0.109254,-1.733531,1.143509,0.185304,-0.719089,-1.190129,0,1,1.793883
-0.379191,-0.370014,-1.851830,-0.723370,1.208158,0.429647,0,1,-0.597948
-0.665816,-1.666649,-0.916382,0.090685,-0.851975,0.322860,1,1,3.602551
-1.150315,-1.625539,-1.551504,-1.096712,-1.224116,-0.337733,1,1,7.543529
1.079540,-1.085524,-0.177524,-0.409751,1.003977,1.514315,0,1,0.277836
0.229900,-1.789186,0.539365,-0.176319,1.552473,-0.071293,0,0,-0.759294
1.780258,-1.924910,0.085532,-0.695080,0.080155,0.945632,0,1,1.726155
0.608986,0.085531,-1.425939,-0.984734,-0.833882,-0.589952,1,1,-1.105061
-0.316418,-1.084790,-0.303378,-3.021186,1.440908,1.082731,1,0,5.012127
0.908770,0.199759,-0.862387,-0.882121,0.057296,1.524635,1,0,-1.894694
-0.010799,0.668260,-0.999585,0.780970,-1.114778,1.647150,1,1,1.053786
0.380320,-1.031794,1.420863,1.082540,1.264293,-0.982463,0,0,2.758329
0.421106,-1.651263,-0.935027,-1.231302,0.191939,0.540589,1,1,-1.097452
-0.043121,-0.285188,-1.279682,-1.432147,-0.016423,0.568650,0,1,-2.513121
-0.785928,-0.889281,-0.499914,-0.108225,-1.503639,-1.455284,0,0,-0.267104
0.285478,0.858910,-0.983345,0.398812,-0.033722,0.560590,1,1,14.427927
0.570846,0.421199,0.302162,1.423670,0.910427,1.200858,1,0,3.721037
0.045344,-0.796794,-1.475670,1.207693,0.203116,1.205345,1,1,1.448487
-0.618649,1.472941,1.531298,-0.743616,0.847791,-0.323617,0,1,-1.340780
-0.445386,-0.091718,0.572310,0.817281,0.655149,0.051398,0,1,0.600908
-0.879657,-0.316383,-0.912335,0.016153,0.651521,-1.009393,1,0,2.238371
0.951607,-0.098368,1.293212,0.261902,0.375483,0.562854,1,0,2.383876
-0.181517,0.977041,0.022380,1.370534,0.464661,-0.611258,1,0,3.305198
0.690965,0.093779,-0.686568,-0.287445,1.970073,0.724426,1,0,0.433915
1.583291,0.730118,-0.589416,-1.076409,-0.152309,1.236172,0,0,3.510160
0.412509,-0.715500,-0.645339,-0.341794,0.928004,0.826604,0,1,-3.122544
-1.315791,-0.721175,-1.329438,0.366584,-1.447130,0.478399,0,1,5.687973
0.552976,-0.583325,-0.542268,-0.718065,-1.154134,0.371954,0,0,-0.722337
0.931890,1.443670,-1.612891,0.456724,0.906487,0.106219,1,0,9.888627
-0.183382,-0.166733,-0.344536,-0.051616,-0.758021,1.185101,0,1,-1.454639
0.738972,-1.092943,-0.950891,-2.250789,-0.019400,-0.488132,0,0,28.886145
0.413549,0.438717,-0.421786,-1.789103,0.023521,-0.556511,1,1,-2.169729
-0.756620,0.209203,-0.944655,0.726658,0.041080,0.599524,1,1,3.235308
0.021963,1.285416,0.384433,1.212433,-0.524000,-0.649106,1,1,-0.144678
-0.220304,1.712537,0.922536,-0.443607,-1.803826,1.543619,0,1,-3.653815
0.910286,0.886149,1.167104,0.592054,0.293557,-0.813369,0,0,2.816127
-0.117348,-1.033079,0.289485,-0.254166,-0.460521,-1.631929,1,1,-0.595529
0.770494,1.376822,0.169174,-0.601024,-1.372745,1.738373,0,0,1.100268
-0.503082,-0.114572,0.707449,-1.149073,0.633889,-0.933451,1,1,-0.290561
-0.896155,1.400211,-1.297618,0.389145,-0.613320,-1.276437,1,1,-1.985696
0.232595,1.398267,1.369786,1.325394,-0.087294,-0.735305,1,1,1.967979
1.589743,-0.527137,0.461481,0.199681,0.091443,-0.403944,1,1,2.611974
-0.978925,-0.800940,0.921988,-1.863255,0.110993,-0.120702,1,1,1.031251
0.245294,0.891906,0.207380,0.311623,0.272792,-0.641613,0,1,0.569459
0.309610,-0.259374,0.292417,-0.525243,-0.793708,-1.405995,1,0,-1.995447
0.369203,0.344317,1.138279,-0.339055,1.217912,-1.850903,0,0,-0.831653
-0.281189,1.352700,-0.139794,-0.282091,-0.363178,0.256692,0,0,-2.861458
0.295442,-0.575867,1.553673,-0.681103,-1.130857,-2.985711,1,0,-0.958121
-1.732493,1.392800,0.131012,-0.059851,0.887699,-0.529287,1,0,-7.174216
-0.017520,-0.681251,-0.645471,0.005488,1.390922,0.567607,0,1,-3.819119
-0.270491,-1.208364,-0.222510,0.760886,0.939344,0.513515,0,0,1.761257
-0.386844,0.467771,0.984908,0.614989,-1.199289,0.984026,1,1,-1.264318
0.901939,-0.269766,1.429467,0.403719,0.378677,-1.809996,0,0,4.451546
-0.435032,0.209138,0.396475,-0.041203,0.491340,-1.334697,0,0,-1.659834
0.059517,-1.144925,-1.027255,-0.784730,-0.071758,-1.455248,1,1,-1.505491
0.524149,0.870147,-0.433358,2.708520,-2.127670,-0.137356,1,1,1.960271
-0.304125,-0.897146,-0.612185,0.489514,-0.570452,-1.886968,1,0,0.527333
0.808187,-0.184519,-1.646012,0.759351,-0.850368,1.078446,0,1,3.600540
-1.267521,-0.123417,-1.203628,1.258888,-0.970073,-0.926190,0,0,0.191377
0.752131,0.087319,0.876535,-0.649900,0.941903,-0.889720,1,1,1.672343
0.242099,-0.777189,-0.259753,0.260756,0.613658,0.434260,0,1,0.087617
-0.877038,-0.824272,2.486262,-1.588681,1.579542,0.035066,1,0,1.327099
0.475514,0.769899,0.241812,-0.457346,-1.144040,0.958818,0,1,-1.053337
1.604909,1.536064,-0.805430,-0.383499,-0.334712,1.407633,1,1,-1.723531
-0.425594,0.532175,1.607997,0.146634,0.193614,3.261551,1,0,-0.580428
-0.652088,-0.636792,0.362316,1.046219,-2.479014,-0.676130,0,1,5.894237
1.586534,-0.305868,-1.786487,0.599463,-0.031968,0.281425,1,1,2.093653
1.703431,1.932487,-0.663464,1.301890,-1.273999,-0.320985,0,0,7.286365
0.576132,-0.144416,1.309440,-0.252850,-0.365833,-1.861635,1,0,-0.001055
1.000294,-0.085495,-0.548595,-0.075594,-0.454287,2.093608,1,0,-0.632432
1.390004,-0.643522,-0.149126,2.167202,0.101261,-1.939254,1,1,4.107423
-1.256458,-1.503131,-0.556714,-0.237814,-1.224689,-1.671460,0,0,1.774505
1.526676,-0.569700,0.774151,0.329988,-0.585948,0.604677,0,1,3.205230
-0.454324,-0.672496,0.432203,0.173769,-0.629588,0.236096,1,1,-1.463010
-1.820444,-0.170824,1.000191,1.962513,-0.887013,-0.274227,0,0,1.152166
-0.670790,0.447737,0.253840,-0.315034,-0.444735,0.710490,0,0,0.274324
0.201696,0.144687,1.619207,-1.372470,1.959964,1.958440,0,1,2.038911
-1.416808,-0.852666,1.450528,-0.080833,-2.277318,1.108824,0,0,7.784982
0.474027,-0.601460,-1.700650,-0.125809,-0.088956,-0.285253,0,0,-2.312246
1.227830,-0.764532,0.615935,-0.100863,0.100729,-1.013097,1,1,1.680891
1.402600,0.662685,-1.268817,0.846040,0.222129,-0.087283,1,0,3.284981
1.056568,-0.808194,0.213503,0.261892,-2.257693,0.440945,1,1,-0.067392
-0.506563,-0.283984,0.380625,-0.523917,-0.240539,-0.915923,1,0,-1.645879
-0.341786,-0.438521,-0.635831,-0.442450,0.409815,-0.604363,1,0,-1.774129
0.004866,0.898757,-0.220373,1.799547,-0.836098,-2.001513,1,1,1.293060
-0.920118,0.125198,0.777422,0.708847,-0.357560,0.668233,1,1,4.998958
-2.163423,-0.960375,1.232178,-1.497116,-0.425895,-1.239145,0,1,-3.876861
0.470264,0.321970,-0.060587,-1.566832,-1.492010,0.968497,0,0,0.042658
0.889143,-0.084147,1.397182,-0.329692,-1.877841,-1.669141,0,0,5.718926
0.395231,0.502246,-2.009868,-0.222491,-0.673364,0.027330,1,1,-1.415029
-0.067336,-0.118676,0.467510,0.699424,0.990636,-0.518590,0,1,1.298026
0.303723,-1.005830,0.315677,-1.725158,1.190926,2.721777,0,0,-2.222848
0.259503,-0.860394,1.203985,2.551453,0.265234,0.577735,1,1,5.343619
0.013881,0.874363,-1.498779,-0.900864,-0.429896,1.479205,1,0,10.100411
0.194261,0.823704,-0.925225,-1.149462,-0.171611,-0.276231,1,1,-3.846115
-0.164238,0.184851,-0.558328,0.030686,0.165787,-0.340957,0,1,-1.481856
0.331642,-0.699096,-0.400265,-0.364488,0.427097,0.770300,1,0,-0.977450
-0.731042,0.507655,-1.252945,0.026998,-0.723498,0.580656,0,1,-1.950197
-0.877103,0.957170,-0.961544,0.072132,1.453847,2.266569,0,1,10.309863
-0.245383,0.980349,1.003616,1.342657,1.144741,1.754503,0,1,2.065001
0.128140,-1.237235,0.498027,1.312358,-0.065397,-1.101530,0,1,4.051980
-0.737055,0.113135,-0.468962,-0.634488,2.165751,0.077029,1,1,-3.162192
-0.967757,-1.140105,0.252401,0.113419,-0.147667,0.656909,1,1,-0.945970
-1.029056,0.246728,0.407549,1.156120,-0.225099,1.085460,1,1,0.710692
0.859808,0.442005,1.961783,-1.623383,-0.512692,-0.171657,0,0,0.682115
-0.494499,1.827581,1.701624,1.769801,0.328591,0.361685,0,0,-0.851577
0.889630,0.750450,0.666361,0.750141,-1.418426,2.189404,1,1,-0.382079
0.713751,0.412501,-0.687961,-1.666952,0.953264,0.619094,0,0,-1.865769
1.608338,-0.884030,-1.079047,0.985829,-0.552778,0.547614,0,1,5.931335
0.134033,-1.827205,0.043979,0.369888,-0.260682,-1.280683,0,0,2.335408
1.980008,-2.003969,-0.753703,-1.320104,0.364521,0.249523,0,1,0.818803
0.490360,1.004031,1.114427,1.848068,-0.633246,-1.045182,0,0,3.457223
-0.062523,-0.423085,0.157363,0.126772,-0.100385,-0.655524,0,1,0.254728
1.142500,-0.067073,-0.609114,-0.451618,-0.448939,-0.019534,1,0,-0.469718
2.063866,0.339601,-0.526429,-0.075000,-0.351445,-0.993728,1,1,1.854297
0.034959,0.374236,-1.541943,1.979293,0.350277,0.480304,1,1,1.215868
-0.568649,0.324790,-2.142383,-0.111636,-0.172212,0.454552,0,1,-2.637963
-0.209715,-0.493749,-0.286091,-0.594862,-1.136354,-1.270322,1,1,-1.350646
0.357447,1.223425,-1.191804,0.228182,0.351613,-0.110966,1,1,-1.539924
-0.776652,-1.439688,1.264815,0.590881,0.844836,-0.486405,0,0,2.659429
-0.080933,0.610809,0.656455,1.403009,1.612890,2.679203,0,1,2.123567
1.411910,-0.305518,-0.672225,-0.066053,-0.105023,-0.022101,0,1,0.681935
-0.890457,-0.785127,-0.127103,-0.716089,-0.863854,0.407091,0,0,-0.114243
0.429936,-0.241209,-0.022617,-1.327826,-0.117017,0.741920,1,1,-1.428120
-1.414337,0.853157,-1.134853,1.769343,0.207460,-1.523986,1,1,-1.690540
-1.634389,-2.631532,1.125269,-1.977700,0.237735,0.948777,0,1,-1.428330
-0.984371,0.914187,0.216525,1.809206,-1.769346,-1.151764,0,0,0.361089
-0.129577,0.799348,0.649183,1.548872,0.599527,1.043129,1,1,3.085326
-1.091935,-1.885258,-0.393886,-1.985154,-0.530965,0.918923,0,1,-0.991093
-0.001389,-0.099887,-0.664301,-0.214699,-0.183515,0.095832,0,1,-1.243746
-0.006788,1.037704,-0.049855,-0.385361,0.567921,-1.208451,1,0,-2.659461
0.627719,1.314947,-0.218725,0.678964,1.119499,0.255443,1,0,2.937734
1.529142,-0.040053,0.812391,-1.056244,-0.306294,-2.104678,1,1,0.045358
0.865669,0.373477,-1.057372,-0.635765,1.820344,-0.033590,1,0,3.223796
0.882524,-1.467218,-0.527846,-1.130631,0.661367,-0.665439,1,0,12.075502
0.752294,-0.734068,-1.353228,0.954849,-1.047841,-1.922341,1,0,6.042343
-1.445178,0.362206,1.014411,0.339328,1.325348,-1.171953,1,0,2.171436
-0.373409,1.006786,-1.370342,0.511791,0.790616,2.930537,0,0,-2.390724
1.439801,-0.034853,0.917393,1.095912,0.147415,-0.122653,0,1,4.222228
-1.422984,2.531876,-0.866776,1.587850,-0.344388,1.491431,0,1,-2.574552
-0.325548,0.072446,-0.165082,0.407955,-0.242818,-0.120569,1,0,-0.755839
0.810294,0.131872,-0.071226,1.412105,0.925556,-0.429237,0,0,1.849688
-1.017155,-0.352153,2.439454,-0.444276,-0.267295,0.768567,0,0,-1.109363
-1.056784,-0.512634,-2.114782,-1.636952,-1.736723,-1.489558,0,1,1.686489
0.283631,1.079389,2.156078,-0.488443,-1.439038,-0.216711,0,0,0.362741
0.078843,-1.350516,0.618304,-2.097709,0.461113,-0.914103,0,1,-0.219050
0.596052,0.962976,1.366919,0.861538,-0.012841,1.205729,1,1,2.304367
0.221222,0.762277,-1.688098,1.132783,0.941466,-0.566199,1,1,-0.843333
0.477366,1.053030,0.184710,-0.302199,1.286192,-1.128550,1,1,1.431624
-0.409232,-0.123742,1.577062,0.611428,0.081724,0.789108,1,0,1.597908
1.833236,-0.993166,-0.307920,1.002977,-1.364429,0.002003,1,1,6.630629
-0.210012,0.625204,-0.282461,-0.316554,0.246087,0.222914,0,0,11.406996
-1.106064,-0.913405,0.744610,-1.607060,-1.533918,-1.612125,0,1,-3.198993
1.667057,0.383011,-2.388331,0.302277,0.119936,-1.808373,1,0,5.009516
0.990927,-0.023656,0.652692,0.902183,-0.148628,-0.459180,1,1,3.186214
-0.246145,-0.117765,0.529409,1.751867,-0.738670,-1.901717,0,0,3.940015
1.459290,-1.711735,0.162038,-0.107775,-0.949995,0.840225,0,1,2.378777
-1.860927,1.466348,0.981158,0.574504,-0.349867,-0.622584,1,0,-6.196976
0.007905,0.628484,1.263282,-0.969102,0.036035,0.180652,1,0,-2.066833
-0.908146,-0.622961,-0.601356,1.410181,0.431919,-0.287183,0,1,-0.237520
-0.724858,-0.569269,0.216686,-0.167185,0.093070,0.588546,0,1,-1.004677
-0.059340,0.554881,0.233433,0.054846,-1.820734,-0.214123,0,0,0.092700
-0.463843,-0.141552,-0.981513,-1.553651,-0.165764,-0.007243,1,0,-2.440185
1.052014,-2.116789,0.212197,0.847066,-0.331576,1.072630,1,0,1.530995
0.062012,0.614677,-1.001096,0.274141,-2.019842,1.463743,1,1,-0.443079
1.636454,0.222135,-0.075109,0.120753,-1.411269,-0.133655,0,1,2.858802
0.476124,-0.370792,1.574877,-0.115655,-0.602421,-0.644283,0,1,0.419775
-1.127046,0.411510,1.870535,-1.627734,-0.233538,0.308607,1,1,-3.262472
-0.313694,-0.553029,0.918227,2.119208,0.770264,-0.544775,1,0,9.907307
-2.481687,0.463469,0.260469,0.699852,0.654462,0.096908,0,0,-4.248805
0.404255,2.286325,0.309262,-1.384111,1.080680,-1.257099,1,0,-1.269759
-0.259829,-0.278828,-0.835247,0.828286,0.456802,-1.020456,0,1,3.600298
-1.421449,-1.003198,-1.267115,-0.091071,1.797535,0.363550,1,0,5.472134
-2.128407,-0.434312,-0.407617,0.943986,0.140868,-0.020609,1,0,0.682828
-0.486869,-0.371997,-0.655569,-0.207891,0.819130,0.459128,0,1,-2.850144
0.120180,0.007403,0.473161,0.100427,1.077153,1.699907,1,1,1.597368
-1.605357,-0.069942,0.017596,1.020126,0.837247,1.498729,1,0,0.803729
1.461717,-1.674856,-0.322394,0.843132,0.316442,-0.786948,0,1,4.509222
-1.162260,-0.529269,0.387840,-1.547538,0.807471,0.388558,1,0,-1.607746
-0.001553,0.739916,0.555106,-2.091866,-0.966503,-0.297237,0,1,4.306680
2.334124,0.306675,0.340818,-1.001387,1.106479,-0.054690,0,0,0.629498
0.371714,-0.298171,-0.338282,1.028424,0.914769,0.365712,0,1,1.465703
-0.770256,-1.392773,1.176763,-0.182632,-1.922574,-0.453544,1,1,-4.252558
-0.528359,-0.233850,-0.516233,-0.224969,-1.053416,1.642447,0,1,-0.659925
1.413726,0.408405,-1.644240,1.246919,-0.881732,0.611644,1,1,4.266576
0.766395,-0.292618,0.173370,0.376406,-1.064034,0.191846,0,0,2.343676
0.963295,0.565010,-1.090827,-0.285174,0.933290,0.173347,1,1,-2.612212
0.116444,0.126010,-2.001740,0.772883,-1.498339,0.292910,0,1,5.653355
0.180853,-0.839137,-0.347801,0.805748,-0.025911,2.305719,0,1,2.229578
0.223075,-0.146092,-0.488442,0.720446,0.071717,-0.881220,1,1,1.361093
-0.395552,0.307707,-0.811782,-1.094212,1.648031,-1.526238,0,1,-6.477015
0.252685,0.252137,-0.730662,0.375744,-0.103647,-0.118530,0,0,6.383497
1.083966,-0.919587,0.038986,1.981868,2.233237,0.492464,1,1,6.286287
0.860821,0.250344,-0.315976,-1.505963,-1.052337,0.334179,1,1,-1.570826
-0.942142,-0.049327,-0.514436,-0.144494,-1.761821,0.064665,0,1,5.361936
0.643967,-1.522316,1.026370,0.625741,-0.519486,-1.302928,0,1,3.298424
-0.792256,1.365169,0.730467,-0.673465,-0.454197,0.194105,1,1,-4.735467
-1.948581,-0.396378,0.717423,0.554435,0.286988,0.059425,0,1,-1.130152
0.266522,0.191171,0.476267,-1.399521,1.332549,-0.762713,0,0,-3.093517
-0.511007,-1.069818,-0.126008,0.132144,-0.107980,-2.119237,0,0,2.966027
